iter	Logloss
420	0.4484144473
421	0.4482460639
422	0.448083151
423	0.4479790586
424	0.4478451188
425	0.4476104658
426	0.4474551218
427	0.4472342917
428	0.4470086852
429	0.4468240985
430	0.4465902129
431	0.4464108953
432	0.4461269481
433	0.445969824
434	0.4457895277
435	0.4456827012
436	0.4454935195
437	0.4452825354
438	0.4450495128
439	0.4447650538
440	0.4446315949
441	0.4444129517
442	0.4441765325
443	0.4440163543
444	0.4437823783
445	0.4435852991
446	0.4434251388
447	0.4431994395
448	0.4430917437
449	0.4429334988
450	0.4428497422
451	0.4427111125
452	0.4424636075
453	0.4423501869
454	0.4422439255
455	0.4420358249
456	0.4418594119
457	0.4417729524
458	0.4416159316
459	0.4415507113
460	0.4414088492
461	0.4412695744
462	0.4410451799
463	0.440827155
464	0.440700671
465	0.4404974929
466	0.4403604133
467	0.4402396166
468	0.4401032673
469	0.4398525344
470	0.4396294662
471	0.4394661017
472	0.4392950649
473	0.4390924878
474	0.4388761359
475	0.4387144917
476	0.4385417476
477	0.4383765995
478	0.4381166073
479	0.4378790602
480	0.4377476599
481	0.4374945122
482	0.4373824166
483	0.4370662391
484	0.4368862431
485	0.4366520958
486	0.4364886191
487	0.4362265475
488	0.4360884189
489	0.4358601841
490	0.4357145825
491	0.4354914872
492	0.4352040209
493	0.4350258998
494	0.4349068095
495	0.4347615248
496	0.4346712727
497	0.4344675429
498	0.4344194394
499	0.4342818873
500	0.4340578193
501	0.4339294901
502	0.4337768229
503	0.4335648985
504	0.43340828
505	0.4332189277
506	0.4330152766
507	0.4328538058
508	0.4326728161
509	0.4325111116
510	0.432358722
511	0.4320665267
512	0.4317850428
513	0.4316165689
514	0.4314652635
515	0.4312676148
516	0.4310879636
517	0.4310162811
518	0.4309158139
519	0.4307733634
520	0.430595384
521	0.4303747533
522	0.4301716517
523	0.4300553774
524	0.4297840465
525	0.429677077
526	0.4294729339
527	0.4293351001
528	0.4291035413
529	0.4290179746
530	0.4288930121
531	0.4287905267
532	0.4287050929
533	0.4285080754
534	0.428329972
535	0.4280951929
536	0.4279133908
537	0.4277083418
538	0.4275324836
539	0.4273858865
540	0.4272169346
541	0.4271294163
542	0.4269723609
543	0.4268399248
544	0.4266529663
545	0.4265400993
546	0.4263436151
547	0.4260975302
548	0.425881101
549	0.4257015648
550	0.4255166874
551	0.4253070587
552	0.4251412097
553	0.4249246262
554	0.4247606001
555	0.4245812625
556	0.424500089
557	0.4242968833
558	0.424156397
559	0.4240330479
560	0.4238771414
561	0.4236240906
562	0.4234599197
563	0.4233140608
564	0.4230885422
565	0.4229399894
566	0.4227306987
567	0.4225118643
568	0.4222795467
569	0.4221152003
570	0.42189413
571	0.4217366125
572	0.421557572
573	0.4213702717
574	0.4211826917
575	0.4211180669
576	0.4209487861
577	0.420826056
578	0.4206274304
579	0.4204660718
580	0.4203461521
581	0.4202386719
582	0.4200637505
583	0.4198720187
584	0.4196718393
585	0.4195043855
586	0.4193744894
587	0.4192293551
588	0.4190143817
589	0.4188641769
590	0.418732259
591	0.4185982223
592	0.4184781606
593	0.4182928835
594	0.4181184559
595	0.4179859512
596	0.4178496947
597	0.4177196069
598	0.4175720838
599	0.4173476735
600	0.4172780227
601	0.4171100196
602	0.4169261377
603	0.4166676596
604	0.4164300098
605	0.4163139199
606	0.4162129564
607	0.4159896272
608	0.4157045076
609	0.4155384817
610	0.4154280429
611	0.4153418708
612	0.4152988186
613	0.4152694165
614	0.4150051351
615	0.414835694
616	0.4146132084
617	0.4144521138
618	0.4143061517
619	0.4141030529
620	0.4139664453
621	0.4137189916
622	0.4135603712
623	0.413367676
624	0.4132115547
625	0.4130100009
626	0.4128905382
627	0.41264
628	0.412439896
629	0.4122220514
630	0.412043368
631	0.4118929549
632	0.4117566213
633	0.4115965336
634	0.4113863825
635	0.4112080039
636	0.4110675811
637	0.4109305957
638	0.4107634104
639	0.4105908033
640	0.4104887645
641	0.4102390357
642	0.410092212
643	0.4099614728
644	0.4098026038
645	0.4095257463
646	0.4093112034
647	0.4091307102
648	0.4088723859
649	0.4086751901
650	0.4084676396
651	0.4082492007
652	0.4081471898
653	0.4080416512
654	0.407880535
655	0.4077726213
656	0.4076461349
657	0.4074747319
658	0.4073367289
659	0.4071666598
660	0.4069294829
661	0.4067445539
662	0.4065316745
663	0.4063150298
664	0.4061957358
665	0.4060498858
666	0.4059390109
667	0.4058047523
668	0.4056478018
669	0.4055353221
670	0.4054668357
671	0.405356211
672	0.40512952
673	0.4049514805
674	0.4048049965
675	0.4045736084
676	0.4044388352
677	0.4043050614
678	0.4041378143
679	0.4038536226
680	0.4037127598
681	0.4035530725
682	0.4033441336
683	0.4032073797
684	0.4031267114
685	0.4030904032
686	0.4029094652
687	0.4027759668
688	0.4025918877
689	0.4024219297
690	0.4022766293
691	0.4021829055
692	0.4020559012
693	0.4018933201
694	0.4017831279
695	0.4016732781
696	0.4015554445
697	0.4013978333
698	0.401147852
699	0.4010147769
700	0.4008089521
701	0.4006715743
702	0.4004483873
703	0.4003205323
704	0.4001693315
705	0.3999525713
706	0.3997880475
707	0.3997000182
708	0.3996011612
709	0.3993885474
710	0.3991728146
711	0.398883327
712	0.3987121827
713	0.398575031
714	0.3984120562
715	0.398244738
716	0.3982358337
717	0.3980127458
718	0.3979060173
719	0.3977995235
720	0.3976223166
721	0.3974393446
722	0.3973311823
723	0.3972140259
724	0.3971385353
725	0.3969180964
726	0.3967242188
727	0.3966759917
728	0.3965132204
729	0.396369527
730	0.396181071
731	0.3959875327
732	0.3957516735
733	0.3956446485
734	0.39562351
735	0.3954167508
736	0.3952548521
737	0.3951134832
738	0.3949203025
739	0.3947787744
740	0.3945958259
741	0.3944414018
742	0.3942567194
743	0.3941424111
744	0.3940226178
745	0.3938329196
746	0.393714967
747	0.3936244711
748	0.3934250842
749	0.3932929741
750	0.3931012844
751	0.3929169817
752	0.3927207379
753	0.3924976042
754	0.3923148372
755	0.3921778136
756	0.3920470292
757	0.3918846938
758	0.391701765
759	0.3915661471
760	0.3913964569
761	0.3911784488
762	0.3909921707
763	0.3908194345
764	0.3906368996
765	0.3904603174
766	0.3902201824
767	0.3900207478
768	0.3899941524
769	0.3898756813
770	0.3897234559
771	0.3895507732
772	0.3894096605
773	0.389287536
774	0.3891668838
775	0.3889732384
776	0.388835382
777	0.3886466245
778	0.3884756678
779	0.3883243271
780	0.3881200315
781	0.3879406852
782	0.3879123707
783	0.3878063049
784	0.3876575729
785	0.38753874
786	0.3873700446
787	0.3872806148
788	0.3871800708
789	0.3871140847
790	0.3869644528
791	0.3868510507
792	0.3866767231
793	0.3865232837
794	0.3864843573
795	0.3863015959
796	0.3862233706
797	0.3860690283
798	0.3858786145
799	0.385793327
800	0.3856860067
801	0.3855116899
802	0.3852620131
803	0.3851762074
804	0.3849468251
805	0.384892336
806	0.3847778169
807	0.3846629694
808	0.3845476182
809	0.3843742396
810	0.3842522837
811	0.3841264091
812	0.3840245084
813	0.3837947912
814	0.3835755668
815	0.3834721066
816	0.383364878
817	0.3833118306
818	0.3831811841
819	0.3829786792
820	0.3827814721
821	0.3826689325
822	0.3826570486
823	0.3824047506
824	0.3823890664
825	0.3823287163
826	0.3822249266
827	0.3820367476
828	0.3818762625
829	0.3816979947
830	0.3815472934
831	0.3814766675
832	0.3813394651
833	0.3811853533
834	0.3810104409
835	0.3808163175
836	0.3807366449
837	0.3806016803
838	0.3804858778
839	0.3803762163
840	0.3802824638
841	0.3801254301
842	0.380036269
843	0.3798764874
844	0.3797324747
845	0.3795562589
846	0.3793714417
847	0.3792176732
848	0.3790384695
849	0.378905838
850	0.378893245
851	0.3786924398
852	0.378517002
853	0.3784090858
854	0.378225683
855	0.3780618455
856	0.3779090585
857	0.3776782013
858	0.3775739208
859	0.3773863501
860	0.3772376054
861	0.3770762889
862	0.3769031693
863	0.3767087992
864	0.3765950585
865	0.3764613206
866	0.3763083224
867	0.3761977574
868	0.3760792531
869	0.3759734749
870	0.3758513501
871	0.375680013
872	0.3755522662
873	0.3754178546
874	0.3752047834
875	0.3750779719
876	0.3749571314
877	0.3748229587
878	0.3746992604
879	0.3746345967
880	0.374492487
881	0.3744301575
882	0.3742783088
883	0.3741118152
884	0.3740361736
885	0.3739181211
886	0.3737521774
887	0.373667991
888	0.3734567301
889	0.3733558591
890	0.3731726122
891	0.3730878235
892	0.3729290602
893	0.3728321908
894	0.3727007477
895	0.3725932449
896	0.3724486464
897	0.3723487133
898	0.3722589148
899	0.3721390892
900	0.3720162844
901	0.371962583
902	0.3718955095
903	0.371674192
904	0.3715278818
905	0.37122883
906	0.3710795079
907	0.3709293706
908	0.3708523388
909	0.3708057555
910	0.3705994088
911	0.3705429342
912	0.3704022673
913	0.3702963659
914	0.3702116121
915	0.3700342216
916	0.369957352
917	0.3697782421
918	0.3696244468
919	0.3694554969
920	0.3693423892
921	0.3691964815
922	0.3690872236
923	0.3688820565
924	0.3688013596
925	0.3686497243
926	0.368492976
927	0.3683046603
928	0.3681860165
929	0.3680193301
930	0.367850902
931	0.3677189
932	0.3676304164
933	0.3675191611
934	0.3673990658
935	0.3673106654
936	0.3671969871
937	0.3669853198
938	0.3668707716
939	0.3667252546
940	0.3665757066
941	0.3664578032
942	0.3663198631
943	0.3662079785
944	0.3660027333
945	0.3658652601
946	0.3657103873
947	0.3655969803
948	0.3655044426
949	0.3653892628
950	0.3652660962
951	0.365117457
952	0.3650430757
953	0.3649640293
954	0.3648036275
955	0.3646649627
956	0.3645442989
957	0.3644043218
958	0.3643151135
959	0.3643038967
960	0.3640609149
961	0.3639557128
962	0.3638252379
963	0.3636874993
964	0.3636729568
965	0.3635814422
966	0.3635661783
967	0.3634272284
968	0.3632542843
969	0.3631113059
970	0.3630056003
971	0.3628679949
972	0.3627658531
973	0.3625910023
974	0.3625066701
975	0.3623287517
976	0.3622220857
977	0.3620287358
978	0.3618525101
979	0.3617496393
980	0.3616494611
981	0.3615599666
982	0.3613859968
983	0.3612146919
984	0.3610587832
985	0.360949417
986	0.3607579065
987	0.3607107702
988	0.3606006418
989	0.3604591752
990	0.3603071494
991	0.3602033631
992	0.3601353111
993	0.3599956444
994	0.3598842294
995	0.3597575914
996	0.3596476982
997	0.359501167
998	0.3593677246
999	0.3591916508
