iter	Logloss
0	0.6758816461
1	0.6615982603
2	0.6477401563
3	0.6338911098
4	0.6228460047
5	0.6124992942
6	0.604928941
7	0.5968680664
8	0.5910445232
9	0.583696905
10	0.5774540481
11	0.5727386157
12	0.5672179073
13	0.5626796249
14	0.5586747515
15	0.5545928329
16	0.5506749474
17	0.5480822393
18	0.5450522752
19	0.5419562738
20	0.5393774651
21	0.5368484275
22	0.5348179846
23	0.5322561804
24	0.5299144255
25	0.5282328978
26	0.526574835
27	0.5246959992
28	0.523193621
29	0.5220474513
30	0.5205676128
31	0.5195270196
32	0.5180291476
33	0.5168065617
34	0.5157702724
35	0.514689169
36	0.5134502931
37	0.5122797427
38	0.5114290463
39	0.5106142064
40	0.5094820027
41	0.5087278477
42	0.5074906046
43	0.5064280851
44	0.5054053863
45	0.5042334818
46	0.5034068913
47	0.5026434865
48	0.5021845098
49	0.5011548756
50	0.5002058996
51	0.4992382015
52	0.4982719923
53	0.4973212529
54	0.4967751325
55	0.4959307976
56	0.4953134881
57	0.494380819
58	0.49360465
59	0.4931715696
60	0.4924841917
61	0.4916895934
62	0.4909255069
63	0.4904911545
64	0.4897289417
65	0.4888548606
66	0.4881221809
67	0.487570446
68	0.4870728286
69	0.4864263222
70	0.4859290372
71	0.4855941518
72	0.485174624
73	0.4847785313
74	0.4842337758
75	0.4834412027
76	0.482680166
77	0.4821132206
78	0.4817313736
79	0.4812846822
80	0.4808871415
81	0.4804693866
82	0.480046812
83	0.4795881801
84	0.4792236281
85	0.4787228351
86	0.4785215824
87	0.4780357165
88	0.4773653438
89	0.476750434
90	0.4761361308
91	0.4756837729
92	0.4753610055
93	0.4749124961
94	0.4745999289
95	0.4743347593
96	0.4737624855
97	0.4733287436
98	0.4730164221
99	0.4725788624
100	0.4720116212
101	0.4714369328
102	0.4710609336
103	0.4707730054
104	0.4704633912
105	0.4701287335
106	0.4696882025
107	0.4694250092
108	0.4691390489
109	0.4687632301
110	0.4684219141
111	0.467834471
112	0.4675270501
113	0.4671467838
114	0.4666454229
115	0.4663055818
116	0.4659092448
117	0.4656230624
118	0.4653602353
119	0.4650241068
120	0.4646707502
121	0.4643045464
122	0.4638266695
123	0.4634397327
124	0.4631210252
125	0.4627909758
126	0.4624202389
127	0.4619923374
128	0.4614637775
129	0.4610073045
130	0.4605588576
131	0.4599351148
132	0.4596852547
133	0.4592848755
134	0.4588617833
135	0.4583708991
136	0.4582064859
137	0.4577390081
138	0.4574041877
139	0.4571029382
140	0.4563323301
141	0.4560765432
142	0.4557639651
143	0.4554760152
144	0.455080568
145	0.4545552396
146	0.4541067171
147	0.4538883412
148	0.4534891938
149	0.4529542384
150	0.4523734091
151	0.4520976988
152	0.451703329
153	0.4513156518
154	0.4508227918
155	0.4503098867
156	0.4498551457
157	0.4492481237
158	0.4487338793
159	0.4484365589
160	0.448010042
161	0.4475153647
162	0.4469615927
163	0.4463177687
164	0.4457430034
165	0.4454621393
166	0.4449958846
167	0.4447831046
168	0.4443642141
169	0.4439899071
170	0.4433577048
171	0.4430339788
172	0.4427792158
173	0.4424604703
174	0.4419313877
175	0.4416074016
176	0.4413034723
177	0.4409775344
178	0.4402539603
179	0.439554771
180	0.4392305543
181	0.4386570616
182	0.438156779
183	0.4375544388
184	0.4367909514
185	0.4365940748
186	0.4359369277
187	0.4354803735
188	0.4349957188
189	0.4345392663
190	0.4340174864
191	0.4332434325
192	0.4329118999
193	0.4324405465
194	0.4318985553
195	0.4312683391
196	0.4309573326
197	0.430523328
198	0.4301265026
199	0.4293929674
200	0.4285483639
201	0.4280288767
202	0.4275072327
203	0.4273041536
204	0.426693195
205	0.426168857
206	0.4256351125
207	0.4250440658
208	0.4244691245
209	0.4238396499
210	0.4231827282
211	0.4225852568
212	0.422288473
213	0.4217779734
214	0.4211508646
215	0.4207953666
216	0.4203914321
217	0.4199006902
218	0.4194744798
219	0.4188398428
220	0.4182558464
221	0.417460409
222	0.4165881587
223	0.4161244888
224	0.4156770733
225	0.4152040344
226	0.4147091908
227	0.4140421523
228	0.4136254055
229	0.4130206484
230	0.412503225
231	0.411995989
232	0.4114740278
233	0.410763553
234	0.4100672628
235	0.409785559
236	0.4092816779
237	0.4088899867
238	0.4081738241
239	0.4078399654
240	0.4074561001
241	0.4069686099
242	0.40647209
243	0.4058497585
244	0.4054017801
245	0.4048594853
246	0.404295639
247	0.4037383884
248	0.4035206119
249	0.4030389614
250	0.4025776533
251	0.4020625902
252	0.4015162612
253	0.4008627765
254	0.4003203501
255	0.3998012427
256	0.3991973115
257	0.3987601027
258	0.3980791655
259	0.3975996859
260	0.397103813
261	0.396621856
262	0.3961906101
263	0.395757629
264	0.3953590443
265	0.3949713296
266	0.3945430156
267	0.3942846159
268	0.3936631002
269	0.3932933676
270	0.3928424429
271	0.3923948188
272	0.391909672
273	0.3914719364
274	0.391039525
275	0.3904838382
276	0.3900352036
277	0.3895213519
278	0.3889839609
279	0.3886162472
280	0.3881006704
281	0.3874917483
282	0.3869545067
283	0.386478328
284	0.3861409782
285	0.3860157429
286	0.3856858343
287	0.3852002006
288	0.3848089217
289	0.3843096465
290	0.3836979929
291	0.3832638889
292	0.3827694925
293	0.3823362523
294	0.3816995884
295	0.3811842388
296	0.3807474443
297	0.3802723152
298	0.3800130633
299	0.3794108585
300	0.3789233619
301	0.3785093558
302	0.3780992059
303	0.3772747587
304	0.3766870114
305	0.3762411363
306	0.375774503
307	0.3754592418
308	0.3750815673
309	0.3744984104
310	0.3741500362
311	0.3736526344
312	0.3732515318
313	0.3729067648
314	0.3728433943
315	0.3723398226
316	0.3719411904
317	0.3713881562
318	0.3710388457
319	0.3706282202
320	0.3702620109
321	0.3698012549
322	0.3693175354
323	0.3690097292
324	0.368508337
325	0.3681073424
326	0.3677926227
327	0.3677173749
328	0.3674096122
329	0.3669001478
330	0.3666125543
331	0.365864985
332	0.3655064879
333	0.3649460164
334	0.3645126573
335	0.363966604
336	0.3634967209
337	0.3630791935
338	0.3627161084
339	0.3625538103
340	0.3621470952
341	0.3617620932
342	0.3613975289
343	0.3608150692
344	0.3603215388
345	0.3599181196
346	0.3594198213
347	0.3591003599
348	0.3585431835
349	0.3580329158
350	0.3575376243
351	0.3571055502
352	0.3565706928
353	0.3560242996
354	0.3558667768
355	0.3554707064
356	0.3549884763
357	0.354473339
358	0.3542063664
359	0.353806369
360	0.3533845986
361	0.3531632781
362	0.3526978186
363	0.3526567972
364	0.3523006186
365	0.3518360957
366	0.3514876923
367	0.3510739036
368	0.3506906012
369	0.3502978399
370	0.3499837956
371	0.3496931
372	0.3493168608
373	0.3487006451
374	0.3483979649
375	0.3479217175
376	0.3474508762
377	0.3470952452
378	0.3470568011
379	0.3466783864
380	0.3462537543
381	0.3459893495
382	0.3456892164
383	0.3453834665
384	0.3451305591
385	0.3448258922
386	0.3444622218
387	0.3442096109
388	0.3439129568
389	0.3435858114
390	0.3431862498
391	0.3426298887
392	0.342246433
393	0.3418933573
394	0.3415057989
395	0.3410093121
396	0.3405586115
397	0.3400720696
398	0.3396589052
399	0.3393094135
400	0.3388948278
401	0.3384635005
402	0.3380095227
403	0.3377633343
404	0.3374997441
405	0.3371829193
406	0.3369063549
407	0.3364854717
408	0.336067036
409	0.3355563194
410	0.3351452942
411	0.3348723043
412	0.3343518442
413	0.3338881651
414	0.3338647748
415	0.3335212681
416	0.3331790663
417	0.33290069
418	0.3325497189
419	0.3323027863
420	0.331871655
421	0.3316149899
422	0.331200447
423	0.3308133597
424	0.3305321868
425	0.3301250844
426	0.3296424778
427	0.3293723107
428	0.3290621275
429	0.3286933517
430	0.3283707902
431	0.328119926
432	0.3276515983
433	0.3271484298
434	0.3267297827
435	0.3263762347
436	0.3259952528
437	0.3256163837
438	0.3253684371
439	0.3249119564
440	0.3246016367
441	0.3244207712
442	0.323899455
443	0.3234498965
444	0.3229009958
445	0.3224919138
446	0.3220377357
447	0.3217353739
448	0.3214826028
449	0.3210468575
450	0.3204073912
451	0.3200821092
452	0.3198109364
453	0.3195365634
454	0.319247344
455	0.3189647574
456	0.3186113693
457	0.3181847826
458	0.3177367064
459	0.3173409595
460	0.3169968488
461	0.3166305116
462	0.3165533437
463	0.3162393835
464	0.315860104
465	0.3154783976
466	0.3154329567
467	0.3151846555
468	0.3148979613
469	0.3146631067
470	0.3140842133
471	0.3137991494
472	0.3134238037
473	0.3133671748
474	0.312856761
475	0.3124670876
476	0.3120600913
477	0.3116489538
478	0.3114534645
479	0.3110597657
480	0.3107319492
481	0.3104759807
482	0.3101053684
483	0.3096707319
484	0.3092806458
485	0.3087172825
486	0.3085222412
487	0.3080313359
488	0.3077366013
489	0.3071457984
490	0.3066822264
491	0.3063110581
492	0.3059641814
493	0.3055113458
494	0.3051835226
495	0.3048947361
496	0.3046325429
497	0.3041644092
498	0.3038228593
499	0.3033323734
500	0.3030220307
501	0.3026609018
502	0.3023483539
503	0.3018905311
504	0.3015652038
505	0.3011038595
506	0.3007913582
507	0.3004678201
508	0.3001010616
509	0.2996566225
510	0.2993525873
511	0.2990656448
512	0.298775677
513	0.2985342149
514	0.2981951333
515	0.2978073274
516	0.2977876221
517	0.2974051921
518	0.2970778864
519	0.2967208176
520	0.2963869956
521	0.2960160618
522	0.295565793
523	0.2952450048
524	0.2948940049
525	0.2945518058
526	0.2942137534
527	0.2938633271
528	0.293649935
529	0.293455696
530	0.2931723641
531	0.2927576002
532	0.2923859107
533	0.2921640879
534	0.2919114502
535	0.2915554454
536	0.2912227334
537	0.2909454173
538	0.2906835304
539	0.2903969189
540	0.290060325
541	0.2898113968
542	0.28944739
543	0.289108331
544	0.2886320005
545	0.2883265556
546	0.2881457432
547	0.2878743287
548	0.2877896889
549	0.2874996399
550	0.2869216375
551	0.286677545
552	0.2865016938
553	0.2864850534
554	0.2862142535
555	0.28587298
556	0.285392401
557	0.28493246
558	0.2847124363
559	0.2843374914
560	0.2840086466
561	0.2836461683
562	0.2833848707
563	0.2829502834
564	0.2825903277
565	0.2824173121
566	0.2820621046
567	0.2819179471
568	0.2816212543
569	0.2813140203
570	0.2809148639
571	0.2804929949
572	0.2802340418
573	0.2799392975
574	0.2795048954
575	0.2791564669
576	0.2788637672
577	0.2786589921
578	0.278374905
579	0.2779371406
580	0.2777417048
581	0.2773921408
582	0.2769818017
583	0.2767832783
584	0.2766047955
585	0.2765206459
586	0.2764900648
587	0.2761399069
588	0.2758550862
589	0.2754313691
590	0.2750497562
591	0.2747757733
592	0.2745199516
593	0.2743652002
594	0.2740364964
595	0.2736176263
596	0.273303475
597	0.2727999197
598	0.2724749058
599	0.2721987761
600	0.2719869925
601	0.2716135785
602	0.2713413685
603	0.2709452903
604	0.270627626
605	0.2701796579
606	0.2700346922
607	0.2698238677
608	0.2695283084
609	0.2692478659
610	0.2690541964
611	0.2687250059
612	0.2683749127
613	0.2681546988
614	0.2679763322
615	0.2677536811
616	0.267736192
617	0.2674635182
618	0.2670139138
619	0.2667862773
620	0.2665887745
621	0.266272265
622	0.2660555763
623	0.2657103522
624	0.2655338852
625	0.2653403137
626	0.2650444873
627	0.2648720698
628	0.264491523
629	0.2642298498
630	0.2642161049
631	0.2641083612
632	0.263920219
633	0.2636710436
634	0.2632716393
635	0.2631819461
636	0.2628682777
637	0.2625435392
638	0.2623624741
639	0.2620457442
640	0.2620298975
641	0.2617652261
642	0.2614781325
643	0.2612539102
644	0.2609125986
645	0.2606789129
646	0.2604204286
647	0.2600028593
648	0.2597153279
649	0.2595147177
650	0.2591460866
651	0.2589518786
652	0.2586396752
653	0.2583185726
654	0.2580253835
655	0.2576904157
656	0.2574434134
657	0.2572002614
658	0.2569901605
659	0.2567536289
660	0.2564811717
661	0.2561933045
662	0.2558821962
663	0.2558550321
664	0.2556501601
665	0.2553872002
666	0.255136195
667	0.2548851515
668	0.2546263185
669	0.2545701389
670	0.2543738786
671	0.254154796
672	0.2538784199
673	0.2536571225
674	0.2533741782
675	0.2530993596
676	0.252649352
677	0.2524027077
678	0.2520072637
679	0.2517570531
680	0.2514357097
681	0.251152999
682	0.250917228
683	0.2505680073
684	0.2502586809
685	0.2500717443
686	0.2497020561
687	0.2495148594
688	0.2492286522
689	0.2489691928
690	0.2487419609
691	0.2484964921
692	0.2480972795
693	0.2478581182
694	0.2478438397
695	0.2476640993
696	0.2476256202
697	0.2473127288
698	0.2472076393
699	0.2469565345
700	0.246670667
701	0.2465586639
702	0.2463824518
703	0.2461815037
704	0.2459057521
705	0.2457623182
706	0.2455876569
707	0.2453713978
708	0.2450272368
709	0.2448222599
710	0.2446140128
711	0.2443608828
712	0.2441437709
713	0.2437789815
714	0.2436735071
715	0.2436644692
716	0.2433603703
717	0.2433474933
718	0.2431563313
719	0.2429595582
720	0.2426702911
721	0.2423919592
722	0.2421577216
723	0.2419245415
724	0.2416482656
725	0.2413681261
726	0.2410983199
727	0.2407893841
728	0.2404606687
729	0.2401002905
730	0.2400526418
731	0.239749052
732	0.2393810616
733	0.2390615791
734	0.2387383258
735	0.2383588551
736	0.2382000924
737	0.2380560764
738	0.23784247
739	0.2376492624
740	0.2373005837
741	0.2371523969
742	0.236931129
743	0.236744322
744	0.2365463268
745	0.2363172846
746	0.2360601445
747	0.2358536394
748	0.2354796924
749	0.2352684431
750	0.2350071849
751	0.234702739
752	0.2345371677
753	0.2342758357
754	0.2341619674
755	0.2339291863
756	0.2336930143
757	0.2334701722
758	0.2332615943
759	0.2329406834
760	0.232746714
761	0.2324459392
762	0.2322150717
763	0.2318575394
764	0.231593665
765	0.2314159651
766	0.2312153499
767	0.230904687
768	0.2305225985
769	0.2303833869
770	0.2301155033
771	0.2297558725
772	0.2295794321
773	0.2292691318
774	0.2291074567
775	0.2289347873
776	0.2286792807
777	0.228435781
778	0.2281843543
779	0.2280195125
780	0.2277631763
781	0.2275861976
782	0.2273406862
783	0.2269917535
784	0.2266346058
785	0.226392817
786	0.2261201615
787	0.2259046747
788	0.2258300271
789	0.2255934283
790	0.2253530931
791	0.2253279344
792	0.2251905605
793	0.2250311913
794	0.2247534529
795	0.2246063893
796	0.2243103325
797	0.2241184893
798	0.2238057814
799	0.2236099325
800	0.223581978
801	0.2233114974
802	0.2231713554
803	0.2229361514
804	0.2227084515
805	0.2225161476
806	0.222217301
807	0.2219935276
808	0.2219635768
809	0.2216875745
810	0.2215018224
811	0.2212633322
812	0.2209834283
813	0.220787938
814	0.2206306721
815	0.2204827171
