iter	Passed	Remaining
277	2765	7181
278	2773	7168
279	2782	7154
280	2791	7142
281	2800	7130
282	2809	7118
283	2819	7108
284	2830	7100
285	2841	7093
286	2851	7084
287	2862	7076
288	2871	7065
289	2880	7053
290	2890	7042
291	2898	7029
292	2907	7016
293	2916	7002
294	2924	6988
295	2933	6977
296	2943	6966
297	2953	6956
298	2964	6949
299	2974	6941
300	2984	6931
301	2993	6919
302	3005	6913
303	3017	6908
304	3029	6902
305	3038	6891
306	3047	6879
307	3056	6866
308	3065	6855
309	3074	6842
310	3084	6832
311	3094	6823
312	3102	6810
313	3111	6798
314	3120	6786
315	3130	6775
316	3139	6763
317	3147	6750
318	3155	6737
319	3164	6724
320	3173	6711
321	3181	6698
322	3189	6685
323	3198	6672
324	3206	6659
325	3217	6653
326	3230	6648
327	3243	6645
328	3256	6641
329	3268	6635
330	3280	6629
331	3291	6622
332	3303	6617
333	3315	6611
334	3327	6606
335	3340	6600
336	3350	6590
337	3359	6580
338	3369	6570
339	3379	6559
340	3388	6548
341	3397	6536
342	3407	6527
343	3416	6515
344	3425	6503
345	3434	6491
346	3442	6478
347	3452	6468
348	3462	6458
349	3472	6448
350	3483	6441
351	3493	6430
352	3503	6422
353	3513	6410
354	3522	6400
355	3531	6389
356	3540	6377
357	3549	6365
358	3557	6352
359	3565	6339
360	3574	6327
361	3584	6317
362	3593	6306
363	3602	6294
364	3612	6284
365	3621	6273
366	3630	6262
367	3639	6251
368	3647	6238
369	3656	6225
370	3664	6212
371	3672	6200
372	3680	6186
373	3688	6174
374	3697	6162
375	3705	6150
376	3714	6138
377	3724	6129
378	3735	6121
379	3749	6117
380	3762	6112
381	3773	6104
382	3786	6099
383	3798	6093
384	3809	6085
385	3820	6076
386	3832	6071
387	3844	6064
388	3857	6058
389	3866	6048
390	3879	6042
391	3888	6030
392	3897	6019
393	3905	6007
394	3914	5995
395	3922	5983
396	3930	5970
397	3939	5958
398	3948	5946
399	3956	5934
400	3965	5923
401	3974	5911
402	3983	5901
403	3992	5889
404	4001	5878
405	4012	5869
406	4022	5861
407	4032	5850
408	4043	5842
409	4053	5833
410	4062	5822
411	4073	5813
412	4082	5802
413	4090	5790
414	4101	5781
415	4110	5770
416	4119	5759
417	4128	5747
418	4137	5736
419	4147	5727
420	4155	5715
421	4164	5704
422	4173	5692
423	4182	5681
424	4190	5669
425	4199	5658
426	4209	5649
427	4218	5637
428	4226	5625
429	4236	5615
430	4244	5603
431	4253	5592
432	4261	5580
433	4272	5571
434	4280	5559
435	4288	5548
436	4297	5537
437	4307	5526
438	4318	5518
439	4327	5507
440	4336	5496
441	4348	5489
442	4359	5481
443	4368	5470
444	4379	5462
445	4389	5452
446	4399	5442
447	4410	5434
448	4420	5425
449	4432	5417
450	4442	5408
451	4453	5399
452	4462	5388
453	4473	5380
454	4482	5369
455	4491	5358
456	4500	5346
457	4508	5335
458	4517	5325
459	4526	5314
460	4536	5303
461	4545	5292
462	4554	5282
463	4564	5272
464	4573	5261
465	4582	5251
466	4592	5241
467	4602	5232
468	4611	5221
469	4619	5209
470	4628	5198
471	4636	5187
472	4645	5176
473	4654	5164
474	4663	5153
475	4671	5142
476	4679	5131
477	4688	5119
478	4696	5108
479	4705	5097
480	4714	5086
481	4723	5076
482	4731	5064
483	4739	5053
484	4748	5042
485	4757	5031
486	4766	5020
487	4774	5009
488	4782	4998
489	4791	4987
490	4800	4976
491	4808	4964
492	4816	4953
493	4825	4942
494	4833	4931
495	4841	4920
496	4850	4908
497	4859	4898
498	4867	4886
499	4876	4876
500	4884	4864
501	4892	4853
502	4901	4843
503	4909	4831
504	4918	4821
505	4927	4810
506	4936	4800
507	4945	4789
508	4954	4779
509	4963	4768
510	4971	4757
511	4981	4747
512	4989	4736
513	4997	4725
514	5006	4714
515	5016	4705
516	5025	4695
517	5035	4685
518	5044	4675
519	5055	4666
520	5064	4656
521	5074	4646
522	5087	4640
523	5098	4631
524	5111	4624
525	5121	4615
526	5131	4605
527	5144	4598
528	5156	4591
529	5168	4583
530	5178	4573
531	5189	4565
532	5203	4558
533	5214	4550
534	5224	4541
535	5236	4532
536	5247	4524
537	5257	4515
538	5266	4504
539	5277	4495
540	5292	4490
541	5304	4482
542	5317	4475
543	5329	4467
544	5339	4457
545	5351	4450
546	5368	4445
547	5380	4437
548	5391	4429
549	5405	4422
550	5419	4416
551	5434	4411
552	5449	4405
553	5463	4398
554	5476	4390
555	5490	4384
556	5501	4375
557	5513	4367
558	5525	4358
559	5540	4352
560	5554	4346
561	5567	4338
562	5579	4331
563	5591	4322
564	5604	4314
565	5617	4307
566	5629	4299
567	5643	4291
568	5654	4283
569	5667	4275
570	5679	4266
571	5690	4257
572	5703	4249
573	5714	4241
574	5726	4232
575	5737	4223
576	5747	4213
577	5760	4205
578	5770	4195
579	5781	4186
580	5791	4177
581	5804	4169
582	5814	4159
583	5825	4149
584	5836	4140
585	5848	4131
586	5865	4126
587	5875	4117
588	5887	4108
589	5899	4099
590	5909	4089
591	5920	4080
592	5933	4072
593	5945	4063
594	5956	4054
595	5969	4046
596	5981	4037
597	5994	4029
598	6005	4020
599	6015	4010
600	6027	4001
601	6038	3992
602	6049	3983
603	6061	3974
604	6074	3965
605	6085	3956
606	6095	3946
607	6108	3938
608	6121	3930
609	6135	3922
610	6146	3913
611	6159	3905
612	6172	3896
613	6184	3887
614	6198	3880
615	6212	3872
616	6226	3864
617	6239	3856
618	6256	3851
619	6273	3844
620	6290	3838
621	6302	3830
622	6315	3821
623	6327	3812
624	6340	3804
625	6351	3794
626	6365	3786
627	6378	3778
628	6391	3770
629	6404	3761
630	6416	3752
631	6428	3743
632	6442	3735
633	6459	3729
634	6479	3724
635	6494	3717
636	6510	3710
637	6523	3701
638	6540	3694
639	6554	3686
640	6568	3678
641	6580	3669
642	6592	3660
643	6603	3650
644	6615	3640
645	6625	3630
646	6637	3621
647	6648	3611
648	6658	3600
649	6667	3590
650	6676	3579
651	6685	3568
652	6693	3557
653	6702	3546
654	6711	3535
655	6722	3525
656	6731	3514
657	6741	3504
658	6751	3493
659	6761	3483
660	6771	3472
661	6783	3463
662	6792	3452
663	6800	3441
664	6809	3430
665	6820	3420
666	6828	3409
667	6837	3398
668	6845	3386
669	6853	3375
670	6862	3364
671	6874	3355
672	6883	3344
673	6892	3333
674	6902	3323
675	6911	3312
676	6919	3301
677	6928	3290
678	6937	3279
679	6946	3268
680	6954	3257
681	6962	3246
682	6971	3235
683	6979	3224
684	6987	3213
685	6996	3202
686	7004	3191
687	7012	3180
688	7021	3169
689	7029	3158
690	7044	3149
691	7054	3139
692	7063	3129
693	7076	3119
694	7087	3110
695	7098	3100
696	7111	3091
697	7123	3082
698	7134	3072
699	7146	3062
700	7157	3052
701	7165	3041
702	7175	3031
703	7185	3021
704	7195	3010
705	7203	2999
706	7212	2988
707	7221	2978
708	7229	2967
709	7237	2956
710	7246	2945
711	7256	2935
712	7265	2924
713	7275	2914
714	7283	2903
715	7292	2892
716	7302	2882
717	7312	2871
718	7321	2861
719	7333	2851
720	7345	2842
721	7357	2833
722	7367	2822
723	7377	2812
724	7386	2801
725	7396	2791
726	7407	2781
727	7416	2771
728	7428	2761
729	7438	2751
730	7449	2741
731	7459	2730
732	7470	2721
733	7480	2710
734	7489	2700
735	7498	2689
736	7507	2679
737	7517	2668
738	7527	2658
739	7536	2648
740	7547	2637
741	7557	2627
742	7567	2617
743	7577	2607
744	7585	2596
745	7594	2585
746	7603	2575
747	7611	2564
748	7620	2553
749	7629	2543
750	7638	2532
751	7646	2521
752	7654	2510
753	7663	2500
754	7672	2489
755	7681	2479
756	7690	2468
757	7699	2458
758	7709	2447
759	7717	2437
760	7726	2426
761	7734	2415
762	7743	2405
763	7751	2394
764	7760	2383
765	7770	2373
766	7780	2363
767	7790	2353
768	7803	2344
769	7814	2334
770	7823	2323
771	7832	2313
772	7843	2303
773	7852	2292
774	7861	2282
775	7870	2271
776	7882	2262
777	7895	2253
778	7906	2242
779	7916	2232
780	7926	2222
781	7935	2212
782	7945	2201
783	7956	2192
784	7965	2181
785	7977	2171
786	7989	2162
787	8001	2152
788	8013	2142
789	8024	2133
790	8036	2123
791	8048	2113
792	8059	2103
793	8072	2094
794	8082	2084
795	8091	2073
796	8100	2063
797	8109	2052
798	8119	2042
799	8127	2031
800	8136	2021
801	8144	2010
802	8154	2000
803	8164	1990
804	8173	1979
805	8182	1969
806	8190	1958
807	8200	1948
808	8208	1938
809	8217	1927
810	8226	1917
811	8235	1906
812	8244	1896
813	8252	1885
814	8260	1875
815	8269	1864
816	8277	1854
817	8288	1844
818	8298	1834
819	8308	1823
820	8320	1814
821	8331	1804
822	8341	1794
823	8352	1784
824	8364	1774
825	8376	1764
826	8389	1754
827	8404	1745
828	8414	1735
829	8423	1725
830	8433	1715
831	8445	1705
832	8454	1695
833	8463	1684
834	8471	1674
835	8480	1663
836	8488	1653
837	8498	1642
838	8510	1633
839	8520	1623
840	8531	1612
841	8541	1602
842	8550	1592
843	8559	1582
844	8571	1572
845	8580	1561
846	8591	1551
847	8600	1541
848	8611	1531
849	8619	1521
850	8630	1511
851	8641	1501
852	8651	1491
853	8661	1480
854	8671	1470
855	8679	1460
856	8688	1449
857	8696	1439
858	8705	1428
859	8713	1418
860	8721	1408
861	8730	1397
862	8738	1387
863	8747	1376
864	8756	1366
865	8767	1356
866	8776	1346
867	8784	1335
868	8794	1325
869	8803	1315
870	8812	1305
871	8821	1294
872	8830	1284
873	8839	1274
874	8850	1264
875	8860	1254
876	8870	1244
877	8883	1234
878	8894	1224
879	8907	1214
880	8918	1204
881	8930	1194
882	8939	1184
883	8950	1174
884	8961	1164
885	8973	1154
886	8982	1144
887	8991	1134
888	9001	1123
889	9019	1114
890	9032	1104
891	9043	1094
892	9056	1085
893	9068	1075
894	9079	1065
895	9089	1055
896	9099	1044
897	9111	1034
898	9121	1024
899	9131	1014
900	9142	1004
901	9152	994
902	9161	984
903	9169	973
904	9178	963
905	9189	953
906	9198	943
907	9206	932
908	9214	922
909	9224	912
910	9233	902
911	9241	891
912	9250	881
913	9258	871
914	9267	860
915	9275	850
916	9284	840
917	9293	830
918	9301	819
919	9310	809
920	9319	799
921	9327	789
922	9335	778
923	9345	768
924	9353	758
925	9362	748
926	9370	737
927	9379	727
928	9387	717
929	9399	707
930	9408	697
931	9417	687
932	9426	676
933	9436	666
934	9447	656
935	9457	646
936	9466	636
937	9476	626
938	9485	616
939	9496	606
940	9504	595
941	9513	585
942	9521	575
943	9530	565
944	9539	555
945	9548	545
946	9556	534
947	9565	524
948	9573	514
949	9582	504
950	9591	494
951	9599	484
952	9608	473
953	9617	463
954	9625	453
955	9634	443
956	9643	433
957	9652	423
958	9663	413
959	9672	403
960	9681	392
961	9689	382
962	9698	372
963	9707	362
964	9716	352
965	9725	342
966	9734	332
967	9742	322
968	9751	311
969	9759	301
970	9767	291
971	9775	281
972	9784	271
973	9792	261
974	9801	251
975	9809	241
976	9817	231
977	9827	221
978	9836	211
979	9845	200
980	9853	190
981	9862	180
982	9870	170
983	9878	160
984	9886	150
985	9895	140
986	9904	130
987	9912	120
988	9921	110
989	9931	100
990	9941	90
991	9950	80
992	9959	70
993	9971	60
994	9980	50
995	9989	40
996	9998	30
997	10007	20
998	10016	10
999	10025	0
