iter	Logloss
210	0.4783576896
211	0.4781936231
212	0.4780039715
213	0.4778232171
214	0.4776364237
215	0.477442946
216	0.4772167379
217	0.4771086817
218	0.4768687822
219	0.4766933291
220	0.4765677553
221	0.4764041036
222	0.4761981791
223	0.4760837613
224	0.4758419256
225	0.475696483
226	0.4755435264
227	0.4754265269
228	0.4752231379
229	0.474999834
230	0.4748468774
231	0.4747398353
232	0.4746153218
233	0.4744574325
234	0.4742781993
235	0.4740782216
236	0.473970903
237	0.4738411803
238	0.4736537415
239	0.4735350825
240	0.473320768
241	0.4730230141
242	0.4728581639
243	0.4726778244
244	0.4724192086
245	0.472305344
246	0.4721650645
247	0.4719354912
248	0.4718442611
249	0.4715892411
250	0.4714170151
251	0.4712361223
252	0.4710825664
253	0.47090089
254	0.470756646
255	0.4705623385
256	0.4703065809
257	0.470167961
258	0.4699921392
259	0.4697888884
260	0.4695969319
261	0.4693933585
262	0.4692282317
263	0.4690593708
264	0.468895673
265	0.4687161633
266	0.4685313983
267	0.4683499524
268	0.4682417118
269	0.4680384149
270	0.467887671
271	0.4677072853
272	0.4675974774
273	0.4673734821
274	0.4671344123
275	0.4669110163
276	0.466728464
277	0.4665883228
278	0.4663557992
279	0.4662396757
280	0.4661172826
281	0.4659042589
282	0.4656285404
283	0.4654618462
284	0.465333322
285	0.4651610959
286	0.4649731501
287	0.4648572109
288	0.4646867366
289	0.4644933971
290	0.4644264613
291	0.4642627174
292	0.4640473887
293	0.4639133327
294	0.4637446562
295	0.4636789189
296	0.4635561571
297	0.4634027395
298	0.4632794706
299	0.4631818328
300	0.4630478228
301	0.4629031178
302	0.462733796
303	0.4625062971
304	0.4623998083
305	0.4622699011
306	0.4621877987
307	0.4620853666
308	0.4619147079
309	0.4617913929
310	0.4614507669
311	0.4613032499
312	0.4610810525
313	0.4609669573
314	0.46081649
315	0.4607111536
316	0.4605361155
317	0.46033812
318	0.4601862697
319	0.4601051354
320	0.4599688204
321	0.4598847358
322	0.4596855417
323	0.4595379325
324	0.4593759404
325	0.4591769769
326	0.4590751901
327	0.4588701415
328	0.4586873127
329	0.4586396923
330	0.4585798096
331	0.4583969347
332	0.458277492
333	0.4580962305
334	0.4579283377
335	0.4577319557
336	0.4575940273
337	0.4574497373
338	0.4573148053
339	0.4571343275
340	0.4568983925
341	0.4566838936
342	0.4565483162
343	0.4564788911
344	0.4563408705
345	0.4561354531
346	0.4559612908
347	0.4557020297
348	0.4555291582
349	0.4553734356
350	0.4552665319
351	0.4550947207
352	0.454864041
353	0.4547962753
354	0.4546435031
355	0.4545044683
356	0.454373086
357	0.4541983705
358	0.4540755165
359	0.4538919501
360	0.4537655003
361	0.4536246216
362	0.4535383242
363	0.4533496868
364	0.4531254149
365	0.4530349224
366	0.4529077812
367	0.4527625692
368	0.4526304032
369	0.4524458686
370	0.4523957129
371	0.4522584299
372	0.4520850974
373	0.4520051616
374	0.4518877012
375	0.4516418088
376	0.4514639586
377	0.4513866966
378	0.451178836
379	0.451000617
380	0.4508578943
381	0.4506798597
382	0.4505948992
383	0.4504816799
384	0.4503943221
385	0.4502569008
386	0.4501396248
387	0.4499736221
388	0.4498970516
389	0.4497144993
390	0.4495229116
391	0.4494079405
392	0.4492552605
393	0.4491286724
394	0.4489815703
395	0.4488043194
396	0.4486967242
397	0.4485806929
398	0.4484585765
399	0.4482572158
400	0.448060465
401	0.4478872247
402	0.4477206688
403	0.4475790525
404	0.4474539858
405	0.4473496636
406	0.4471607035
407	0.4470853777
408	0.4469576833
409	0.4467957373
410	0.4466522309
411	0.4463785408
412	0.4462131834
413	0.4460488864
414	0.4458617242
415	0.4457403454
416	0.4456723954
417	0.4455489882
418	0.4454101378
419	0.4453491488
420	0.4452234366
421	0.4450376113
422	0.4449286792
423	0.4448789383
424	0.4447591269
425	0.4446483047
426	0.4444799971
427	0.4443819444
428	0.4441382647
429	0.4440354638
430	0.443928053
431	0.4437683659
432	0.4437059016
433	0.4436270722
434	0.4434815375
435	0.4433165029
436	0.4431766383
437	0.4430515255
438	0.442867959
439	0.4427143569
440	0.4426012298
441	0.4424864893
442	0.4422584372
443	0.4421794695
444	0.4421153918
445	0.4419514175
446	0.4418085104
447	0.4416672629
448	0.4415783839
449	0.4414048209
450	0.4412738996
451	0.4410759502
452	0.4409855039
453	0.4407816999
454	0.4406825408
455	0.4405352543
456	0.4404309783
457	0.4403004718
458	0.4402106709
459	0.4400536114
460	0.4399108426
461	0.4397374179
462	0.4396355851
463	0.4395241637
464	0.4394501286
465	0.4393113704
466	0.4391573534
467	0.4391009743
468	0.4390688432
469	0.4389940706
470	0.4389386595
471	0.4388809435
472	0.4387751461
473	0.4386776927
474	0.4385659025
475	0.4384404669
476	0.4382529821
477	0.4381500429
478	0.4379684587
479	0.4377326159
480	0.4375703472
481	0.4374373975
482	0.4373052776
483	0.4372127107
484	0.4370621972
485	0.436969492
486	0.4367899823
487	0.4366171108
488	0.4364744803
489	0.4363670695
490	0.4362699849
491	0.4360785816
492	0.4359818196
493	0.4358928024
494	0.4357887107
495	0.4357164273
496	0.4355941726
497	0.4354182586
498	0.4352506885
499	0.4351217495
500	0.4349959912
501	0.4349124597
502	0.4347765597
503	0.4345010717
504	0.4343357144
505	0.4341929456
506	0.4340452442
507	0.4340131593
508	0.4339311029
509	0.4338646742
510	0.4338048837
511	0.4336580582
512	0.4335929202
513	0.4334908108
514	0.4333943255
515	0.4333394676
516	0.4332469929
517	0.4331362168
518	0.4329696609
519	0.4327638747
520	0.4326670206
521	0.4326196308
522	0.4325674927
523	0.432398217
524	0.432315884
525	0.4322252533
526	0.4320600343
527	0.4319859531
528	0.4318448899
529	0.4317726988
530	0.4316026394
531	0.4315353808
532	0.4314192112
533	0.4313421797
534	0.4311992265
535	0.4311246382
536	0.4310075466
537	0.4308463382
538	0.4307574592
539	0.4306010912
540	0.430511198
541	0.4302869722
542	0.4301585863
543	0.4301003632
544	0.4299138464
545	0.4298146873
546	0.4296325499
547	0.4295016747
548	0.4293401897
549	0.4292017081
550	0.4290506415
551	0.4289588121
552	0.428852185
553	0.4287946995
554	0.4286825405
555	0.4285981792
556	0.4284311162
557	0.4282770531
558	0.4281405077
559	0.4280511216
560	0.4279184946
561	0.4278008498
562	0.427658035
563	0.4275822481
564	0.4274455644
565	0.4273311004
566	0.427210828
567	0.4270616053
568	0.4269778894
569	0.4268244256
570	0.4267172453
571	0.4265357072
572	0.4264184312
573	0.4262883397
574	0.4262023188
575	0.4260914045
576	0.4259772632
577	0.4258747389
578	0.4258518738
579	0.4257330765
580	0.4257029277
581	0.4255166414
582	0.4254242128
583	0.425335887
584	0.4252043664
585	0.4250663458
586	0.4249462577
587	0.4248546589
588	0.4247634749
589	0.4247079717
590	0.4245417385
591	0.4244733275
592	0.424397725
593	0.4242877326
594	0.424207843
595	0.4241323327
596	0.4240357552
597	0.4238239761
598	0.4237227425
599	0.4235617646
600	0.4234263256
601	0.4233546415
602	0.4232517023
603	0.4231401426
604	0.4230667529
605	0.4230100511
606	0.4229498457
607	0.4228585235
608	0.4227441978
609	0.4226010602
610	0.4225150394
611	0.4223720862
612	0.4221905481
613	0.4220359318
614	0.4219110495
615	0.4217789296
616	0.4216183665
617	0.4214755055
618	0.4213586444
619	0.4212237586
620	0.4211371384
621	0.420990359
622	0.420891707
623	0.4208404449
624	0.4207419312
625	0.4207012718
626	0.420546379
627	0.4204190534
628	0.420283015
629	0.4201591008
630	0.4201254024
631	0.4200438992
632	0.419887439
633	0.4198492229
634	0.4197055782
635	0.419563086
636	0.4194228066
637	0.4192767647
638	0.4192031906
639	0.4191002514
640	0.4190337766
641	0.4189149332
642	0.4188587846
643	0.4187708737
644	0.4186465445
645	0.4185662399
646	0.4184081662
647	0.4183412765
648	0.4181402385
649	0.4180561999
650	0.4179063319
651	0.4177601057
652	0.4176740848
653	0.4176364219
654	0.4175761704
655	0.4174592632
656	0.4173766537
657	0.4172873137
658	0.4171394279
659	0.4169741167
660	0.4168982376
661	0.4168229117
662	0.416776951
663	0.4166853061
664	0.4165550762
665	0.4165136332
666	0.4164269208
667	0.4163848324
668	0.416306464
669	0.4162308154
670	0.4161295358
671	0.4159975542
672	0.4159228737
673	0.4157857751
674	0.4156496446
675	0.4155959392
676	0.4155133296
677	0.4154691667
678	0.4154099755
679	0.4153137207
680	0.4152613061
681	0.4151895298
682	0.4150110343
683	0.4149023327
684	0.4147814609
685	0.4146492949
686	0.4145535472
687	0.4144825085
688	0.4143846402
689	0.4142705912
690	0.4141637796
691	0.4140842588
692	0.4140030322
693	0.4138332955
694	0.4137538207
695	0.4136426298
696	0.4135832542
697	0.4134462017
698	0.4132995605
699	0.4132222985
700	0.4131306536
701	0.413022874
702	0.4129854876
703	0.4128617117
704	0.4127835277
705	0.4126619183
706	0.4125231141
707	0.4123662851
708	0.4122901755
709	0.412160084
710	0.4120544249
711	0.4119657303
712	0.4118412168
713	0.4117527066
714	0.4116972494
715	0.4116282852
716	0.4115501934
717	0.4114248961
718	0.4114021232
719	0.4112813437
720	0.4111830144
721	0.4111359472
722	0.4110724688
723	0.4109324199
724	0.4108564947
725	0.410669056
726	0.4106014747
727	0.4104809718
728	0.4103966105
729	0.410281455
730	0.4101612748
731	0.4101066474
732	0.409996609
733	0.4099440099
734	0.4098880918
735	0.4097787909
736	0.4097070147
737	0.4095691324
738	0.4094801151
739	0.4094029453
740	0.4093251761
741	0.4092289213
742	0.4091340033
743	0.409023089
744	0.4089039229
745	0.408829519
746	0.4087393032
747	0.4085545842
748	0.4084507231
749	0.4084046701
750	0.4083458938
751	0.4083188336
752	0.4082365468
753	0.4081296892
754	0.4080587427
755	0.4079160661
756	0.407860609
757	0.407791276
758	0.407659571
759	0.4075853054
760	0.4074618982
761	0.4074128949
762	0.4073062217
763	0.4071035241
764	0.4070074076
765	0.406928025
766	0.406902901
767	0.4068305716
768	0.4067213168
769	0.4066538278
770	0.4065899345
771	0.4065028533
772	0.4064227793
773	0.40635612
774	0.4062665957
775	0.4061578019
776	0.406104788
777	0.4059799517
778	0.405865626
779	0.4058356155
780	0.4057217509
781	0.4056283081
782	0.4055170249
783	0.4054461707
784	0.4053270046
785	0.4052539837
786	0.4051448211
787	0.4050286054
788	0.4049874389
789	0.4049087017
790	0.4048001384
791	0.4047666705
792	0.4046889014
793	0.404490952
794	0.4043450946
795	0.4042170314
796	0.4041211454
797	0.4040205111
798	0.4039472597
799	0.4038580119
800	0.4037805194
801	0.4036548995
802	0.4035730276
803	0.4034738224
804	0.4033707449
805	0.4033021495
806	0.403200501
807	0.4031312142
808	0.4030654308
809	0.4030578244
810	0.402994807
811	0.4028877189
812	0.4027894818
813	0.4026949326
814	0.4026056849
815	0.4025537773
816	0.4024642529
817	0.4023285373
818	0.4022212187
819	0.4021870132
820	0.4020686769
821	0.4018837736
822	0.4018255966
823	0.4017658983
824	0.4016630052
825	0.4014909174
826	0.401393003
827	0.4012831489
828	0.4012558122
829	0.4011162242
830	0.400981615
831	0.4007616763
832	0.4006888398
833	0.4005833191
834	0.4004713906
835	0.4003440649
836	0.4002334733
837	0.400157456
838	0.4001293355
839	0.4000327119
840	0.3999514853
841	0.3998874999
842	0.3997743267
843	0.3996396713
844	0.3995165407
845	0.3994499276
846	0.3993712365
847	0.3992338613
848	0.399140188
849	0.3990518622
850	0.3989836356
851	0.3988883488
852	0.3987988244
853	0.3987543388
854	0.3986958852
855	0.3985796695
856	0.3985075706
857	0.3983917697
858	0.3982674867
859	0.3981846928
860	0.3981096435
861	0.3980133886
862	0.3979095736
863	0.3978011486
864	0.3977321383
865	0.3976062417
866	0.3975460364
867	0.3974389943
868	0.3973419558
869	0.3972640023
870	0.3971531802
871	0.3970653615
872	0.3970375637
873	0.3969370678
874	0.3968555646
875	0.3967634587
876	0.3967191575
877	0.3966391756
878	0.396502999
879	0.3964687013
880	0.3963467693
881	0.3962914504
882	0.3962360855
883	0.3961313484
884	0.3959311863
885	0.3958585342
886	0.3957707615
887	0.3956934073
888	0.3955866419
889	0.3955293869
890	0.3953945932
891	0.3952990299
892	0.3952631187
893	0.3952260089
894	0.3951450129
895	0.3950956869
896	0.395039446
897	0.3949479394
898	0.3948706313
899	0.3946893698
900	0.3946248311
901	0.3944892999
902	0.3944154031
903	0.3943474991
904	0.3942756307
905	0.3941858758
906	0.3941011919
907	0.3939820258
908	0.3939049482
909	0.3937713531
910	0.3936779564
911	0.3935129218
912	0.3933935252
913	0.393313866
914	0.3932228665
915	0.3931036543
916	0.3929460877
917	0.3928962085
918	0.3928292727
919	0.3927691595
920	0.3926786671
921	0.3926017738
922	0.3924869872
923	0.3923904557
924	0.3922607791
925	0.3922211339
926	0.3921257549
927	0.3919738585
928	0.3919224581
929	0.3918423379
930	0.3917585759
931	0.391719991
932	0.3916586331
933	0.3915741797
934	0.3915423713
935	0.3914560739
936	0.3913781204
937	0.3913067129
938	0.3911943234
939	0.3911793873
940	0.3911102387
941	0.3910165654
942	0.3909248744
943	0.3907721482
944	0.3907098684
945	0.3905344153
946	0.3904795575
947	0.3904196748
948	0.3903859303
949	0.390336466
950	0.390253165
951	0.3901918071
952	0.3900125279
953	0.3899920599
954	0.3899611274
955	0.3898136104
956	0.3897211818
957	0.3896417992
958	0.389585835
959	0.3893872402
960	0.3893162938
961	0.3892520778
962	0.3891580357
963	0.3890521001
964	0.388971104
965	0.3888918597
966	0.3888251544
967	0.3886773608
968	0.3886282653
969	0.3885259254
970	0.3884366315
971	0.3883451249
972	0.3882594728
973	0.3882199198
974	0.3880982183
975	0.3879797437
976	0.3878444891
977	0.3877415499
978	0.3876064335
979	0.3875698309
980	0.3874720087
981	0.3873804098
982	0.3872902862
983	0.3871741165
984	0.3870977765
985	0.3870011528
986	0.3869507205
987	0.3868829088
988	0.3867980404
989	0.3867077784
990	0.3866308852
991	0.3865953428
992	0.3864694924
993	0.3863407838
994	0.386250614
995	0.3860815457
996	0.3859676119
997	0.3858303981
998	0.3857320918
999	0.3856498511
