iter	Passed	Remaining
218	478	1707
219	481	1705
220	483	1703
221	485	1701
222	487	1698
223	489	1696
224	491	1694
225	494	1691
226	496	1690
227	498	1688
228	501	1687
229	503	1685
230	505	1683
231	507	1680
232	509	1678
233	512	1677
234	514	1675
235	516	1672
236	519	1671
237	521	1669
238	523	1667
239	526	1666
240	528	1664
241	530	1662
242	533	1660
243	535	1659
244	537	1656
245	539	1653
246	541	1651
247	543	1648
248	545	1645
249	547	1643
250	549	1641
251	552	1639
252	554	1637
253	556	1634
254	558	1632
255	560	1630
256	563	1628
257	565	1626
258	567	1622
259	569	1620
260	571	1619
261	574	1617
262	576	1614
263	578	1612
264	580	1609
265	582	1607
266	584	1605
267	586	1603
268	589	1601
269	591	1599
270	593	1596
271	595	1593
272	597	1591
273	599	1589
274	602	1587
275	604	1584
276	606	1582
277	608	1580
278	610	1577
279	612	1575
280	614	1572
281	616	1570
282	618	1567
283	620	1565
284	623	1563
285	625	1560
286	627	1558
287	629	1556
288	631	1554
289	633	1551
290	635	1549
291	638	1547
292	640	1545
293	642	1543
294	644	1540
295	647	1539
296	649	1537
297	651	1535
298	654	1533
299	656	1531
300	658	1528
301	660	1526
302	662	1524
303	665	1522
304	667	1521
305	669	1518
306	671	1516
307	674	1514
308	676	1512
309	678	1510
310	681	1508
311	683	1506
312	685	1504
313	687	1501
314	689	1500
315	692	1498
316	694	1495
317	696	1493
318	698	1490
319	700	1488
320	702	1486
321	705	1484
322	707	1482
323	709	1480
324	711	1477
325	713	1475
326	716	1473
327	717	1470
328	720	1468
329	722	1466
330	724	1465
331	727	1462
332	729	1461
333	731	1459
334	734	1457
335	736	1455
336	738	1453
337	741	1451
338	743	1449
339	745	1447
340	747	1444
341	750	1443
342	752	1441
343	754	1439
344	757	1437
345	759	1435
346	761	1433
347	764	1431
348	766	1429
349	768	1427
350	770	1425
351	772	1422
352	775	1420
353	777	1418
354	780	1417
355	782	1414
356	784	1412
357	797	1429
358	799	1427
359	801	1424
360	803	1422
361	805	1420
362	807	1417
363	809	1415
364	811	1412
365	814	1410
366	816	1407
367	818	1405
368	820	1402
369	822	1400
370	824	1398
371	826	1395
372	828	1393
373	830	1390
374	832	1388
375	835	1385
376	837	1383
377	839	1381
378	841	1378
379	843	1376
380	845	1374
381	847	1371
382	849	1369
383	851	1366
384	854	1364
385	856	1362
386	858	1360
387	860	1357
388	862	1355
389	864	1352
390	867	1350
391	869	1348
392	871	1346
393	873	1343
394	875	1341
395	877	1339
396	880	1336
397	882	1334
398	884	1332
399	886	1330
400	888	1327
401	890	1325
402	893	1323
403	895	1320
404	897	1318
405	900	1316
406	902	1314
407	904	1312
408	906	1310
409	909	1308
410	911	1306
411	913	1303
412	915	1301
413	917	1298
414	919	1296
415	922	1294
416	924	1292
417	926	1290
418	929	1288
419	931	1286
420	933	1284
421	935	1281
422	937	1279
423	940	1277
424	942	1274
425	944	1272
426	946	1269
427	948	1267
428	950	1265
429	952	1263
430	955	1260
431	957	1258
432	959	1256
433	961	1254
434	964	1252
435	966	1249
436	968	1247
437	970	1245
438	972	1242
439	974	1240
440	976	1238
441	978	1235
442	980	1233
443	983	1231
444	985	1228
445	987	1226
446	989	1224
447	991	1221
448	993	1219
449	995	1217
450	997	1214
451	1000	1212
452	1002	1210
453	1004	1208
454	1006	1205
455	1008	1203
456	1010	1200
457	1013	1198
458	1015	1196
459	1017	1194
460	1019	1192
461	1022	1190
462	1024	1188
463	1026	1185
464	1028	1183
465	1030	1181
466	1032	1178
467	1035	1176
468	1037	1174
469	1039	1171
470	1041	1169
471	1043	1167
472	1045	1165
473	1048	1163
474	1050	1161
475	1052	1158
476	1054	1156
477	1057	1154
478	1059	1152
479	1061	1149
480	1063	1147
481	1065	1144
482	1067	1142
483	1069	1140
484	1071	1138
485	1074	1135
486	1075	1133
487	1077	1130
488	1080	1128
489	1082	1126
490	1084	1124
491	1086	1122
492	1089	1120
493	1091	1117
494	1093	1115
495	1095	1113
496	1098	1111
497	1100	1109
498	1102	1107
499	1104	1104
500	1107	1102
501	1109	1100
502	1111	1098
503	1114	1096
504	1116	1094
505	1118	1092
506	1120	1090
507	1123	1088
508	1126	1086
509	1128	1084
510	1130	1082
511	1133	1080
512	1135	1078
513	1138	1076
514	1140	1074
515	1142	1072
516	1145	1069
517	1147	1067
518	1149	1065
519	1151	1063
520	1154	1061
521	1156	1058
522	1158	1056
523	1160	1053
524	1162	1051
525	1164	1049
526	1166	1047
527	1169	1045
528	1171	1042
529	1173	1041
530	1176	1038
531	1178	1036
532	1180	1034
533	1182	1032
534	1185	1029
535	1187	1027
536	1189	1025
537	1191	1023
538	1194	1021
539	1196	1019
540	1198	1017
541	1200	1014
542	1202	1012
543	1205	1010
544	1207	1007
545	1209	1005
546	1211	1003
547	1213	1000
548	1215	998
549	1217	996
550	1219	993
551	1221	991
552	1223	989
553	1225	986
554	1227	984
555	1230	982
556	1232	980
557	1234	977
558	1236	975
559	1238	973
560	1240	970
561	1242	968
562	1244	966
563	1246	963
564	1248	961
565	1251	959
566	1253	956
567	1255	954
568	1257	952
569	1259	950
570	1261	947
571	1263	945
572	1265	943
573	1267	940
574	1269	938
575	1271	936
576	1273	933
577	1275	931
578	1278	929
579	1280	926
580	1282	924
581	1284	922
582	1286	920
583	1288	918
584	1291	915
585	1293	913
586	1295	911
587	1297	909
588	1300	907
589	1302	905
590	1304	902
591	1307	900
592	1309	898
593	1311	896
594	1313	894
595	1315	891
596	1317	889
597	1320	887
598	1322	885
599	1324	883
600	1327	880
601	1329	878
602	1331	876
603	1333	874
604	1336	872
605	1338	870
606	1340	868
607	1342	865
608	1344	863
609	1347	861
610	1349	859
611	1351	856
612	1353	854
613	1356	852
614	1358	850
615	1360	848
616	1363	846
617	1365	843
618	1367	841
619	1369	839
620	1371	837
621	1373	834
622	1376	832
623	1378	830
624	1380	828
625	1382	825
626	1384	823
627	1386	821
628	1388	819
629	1390	816
630	1392	814
631	1395	812
632	1397	810
633	1399	807
634	1401	805
635	1403	803
636	1405	800
637	1407	798
638	1409	796
639	1411	794
640	1414	792
641	1416	789
642	1418	787
643	1420	785
644	1422	782
645	1424	780
646	1427	778
647	1429	776
648	1431	774
649	1434	772
650	1436	769
651	1438	767
652	1440	765
653	1442	763
654	1444	761
655	1446	758
656	1448	756
657	1451	754
658	1453	751
659	1455	749
660	1457	747
661	1460	745
662	1462	743
663	1464	741
664	1466	738
665	1469	736
666	1471	734
667	1473	732
668	1476	730
669	1478	728
670	1480	725
671	1482	723
672	1484	721
673	1486	718
674	1488	716
675	1491	714
676	1493	712
677	1495	710
678	1497	708
679	1500	705
680	1502	703
681	1504	701
682	1506	699
683	1508	696
684	1510	694
685	1512	692
686	1514	690
687	1516	687
688	1518	685
689	1520	683
690	1523	681
691	1525	678
692	1527	676
693	1529	674
694	1531	672
695	1533	669
696	1535	667
697	1537	665
698	1539	663
699	1542	660
700	1544	658
701	1546	656
702	1548	654
703	1551	652
704	1553	650
705	1555	647
706	1558	645
707	1560	643
708	1563	641
709	1565	639
710	1567	637
711	1570	635
712	1572	632
713	1574	630
714	1576	628
715	1579	626
716	1581	624
717	1583	621
718	1585	619
719	1587	617
720	1589	615
721	1592	613
722	1594	610
723	1596	608
724	1598	606
725	1601	604
726	1603	602
727	1605	599
728	1607	597
729	1609	595
730	1611	593
731	1614	590
732	1616	588
733	1618	586
734	1620	584
735	1622	582
736	1624	579
737	1626	577
738	1629	575
739	1631	573
740	1633	570
741	1635	568
742	1637	566
743	1639	564
744	1641	561
745	1643	559
746	1645	557
747	1647	555
748	1650	553
749	1652	550
750	1654	548
751	1656	546
752	1658	544
753	1660	541
754	1663	539
755	1665	537
756	1668	535
757	1670	533
758	1672	531
759	1674	528
760	1677	526
761	1679	524
762	1681	522
763	1683	520
764	1685	517
765	1688	515
766	1690	513
767	1692	511
768	1694	509
769	1696	506
770	1699	504
771	1701	502
772	1703	500
773	1705	498
774	1708	495
775	1710	493
776	1712	491
777	1714	489
778	1716	487
779	1719	484
780	1721	482
781	1723	480
782	1725	478
783	1728	476
784	1730	474
785	1732	471
786	1735	469
787	1738	467
788	1740	465
789	1742	463
790	1744	460
791	1746	458
792	1749	456
793	1750	454
794	1753	452
795	1755	449
796	1757	447
797	1759	445
798	1761	443
799	1763	440
800	1765	438
801	1767	436
802	1770	434
803	1772	432
804	1774	429
805	1776	427
806	1778	425
807	1781	423
808	1783	421
809	1785	418
810	1788	416
811	1790	414
812	1792	412
813	1794	410
814	1796	407
815	1798	405
816	1801	403
817	1803	401
818	1804	398
819	1807	396
820	1809	394
821	1811	392
822	1813	390
823	1815	387
824	1818	385
825	1820	383
826	1822	381
827	1824	379
828	1826	376
829	1829	374
830	1831	372
831	1833	370
832	1835	367
833	1837	365
834	1839	363
835	1841	361
836	1843	359
837	1846	356
838	1848	354
839	1850	352
840	1852	350
841	1855	348
842	1856	345
843	1859	343
844	1861	341
845	1863	339
846	1866	337
847	1868	334
848	1870	332
849	1872	330
850	1874	328
851	1876	326
852	1878	323
853	1880	321
854	1882	319
855	1884	317
856	1886	314
857	1889	312
858	1891	310
859	1893	308
860	1895	305
861	1897	303
862	1899	301
863	1901	299
864	1903	297
865	1905	294
866	1907	292
867	1909	290
868	1911	288
869	1913	285
870	1916	283
871	1918	281
872	1920	279
873	1922	277
874	1924	274
875	1926	272
876	1929	270
877	1931	268
878	1933	266
879	1935	263
880	1937	261
881	1939	259
882	1942	257
883	1944	255
884	1946	252
885	1949	250
886	1951	248
887	1953	246
888	1955	244
889	1957	241
890	1959	239
891	1961	237
892	1963	235
893	1966	233
894	1968	230
895	1970	228
896	1972	226
897	1974	224
898	1976	222
899	1979	219
900	1981	217
901	1983	215
902	1985	213
903	1988	211
904	1990	208
905	1992	206
906	1994	204
907	1997	202
908	1999	200
909	2001	197
910	2003	195
911	2005	193
912	2007	191
913	2009	189
914	2011	186
915	2013	184
916	2015	182
917	2017	180
918	2020	178
919	2022	175
920	2024	173
921	2026	171
922	2028	169
923	2031	167
924	2033	164
925	2035	162
926	2037	160
927	2039	158
928	2041	156
929	2044	153
930	2046	151
931	2048	149
932	2050	147
933	2052	145
934	2054	142
935	2056	140
936	2059	138
937	2061	136
938	2063	134
939	2065	131
940	2067	129
941	2069	127
942	2072	125
943	2074	123
944	2076	120
945	2078	118
946	2080	116
947	2083	114
948	2085	112
949	2087	109
950	2089	107
951	2091	105
952	2093	103
953	2095	101
954	2098	98
955	2100	96
956	2102	94
957	2104	92
958	2106	90
959	2109	87
960	2111	85
961	2114	83
962	2116	81
963	2119	79
964	2121	76
965	2124	74
966	2127	72
967	2130	70
968	2132	68
969	2134	66
970	2137	63
971	2139	61
972	2142	59
973	2144	57
974	2147	55
975	2149	52
976	2151	50
977	2153	48
978	2155	46
979	2158	44
980	2160	41
981	2163	39
982	2165	37
983	2167	35
984	2169	33
985	2171	30
986	2174	28
987	2176	26
988	2178	24
989	2180	22
990	2182	19
991	2184	17
992	2186	15
993	2188	13
994	2191	11
995	2193	8
996	2195	6
997	2197	4
998	2200	2
999	2202	0
