iter	Logloss
799	0.2428647133
800	0.2426570651
801	0.2424433373
802	0.2420701427
803	0.241748147
804	0.2415465349
805	0.241122121
806	0.2409686288
807	0.2407524367
808	0.2405886961
809	0.2403698792
810	0.2401781179
811	0.239968064
812	0.2396887304
813	0.2394502176
814	0.2392404346
815	0.2389890156
816	0.2388263707
817	0.2386382473
818	0.2383818339
819	0.2382536012
820	0.2382401896
821	0.2379979571
822	0.2378210121
823	0.2376179399
824	0.2373945673
825	0.2372206957
826	0.2370813361
827	0.2368705586
828	0.2365970196
829	0.2363956449
830	0.236205822
831	0.2360667601
832	0.2358338374
833	0.2356349653
834	0.2353874455
835	0.2352162927
836	0.2350093524
837	0.2348693
838	0.2346895313
839	0.2344562394
840	0.2343110816
841	0.2340876629
842	0.2339190163
843	0.2337162103
844	0.2334964781
845	0.2332619158
846	0.233112482
847	0.2329226137
848	0.2327631625
849	0.2327112278
850	0.2325728167
851	0.2323527223
852	0.2321801659
853	0.2318686954
854	0.2317258923
855	0.2315297825
856	0.2313426334
857	0.2311944545
858	0.2310170294
859	0.2308722765
860	0.2307207875
861	0.2305417255
862	0.2303687328
863	0.2303281491
864	0.230148662
865	0.2299503848
866	0.2299146029
867	0.2296678344
868	0.2294959734
869	0.2292511429
870	0.2290623259
871	0.228894782
872	0.2287558102
873	0.2286194355
874	0.2284311061
875	0.2282207826
876	0.2279626984
877	0.2277153236
878	0.2275149755
879	0.2274956447
880	0.2272911562
881	0.2272031095
882	0.2270468164
883	0.226806359
884	0.2264793059
885	0.2262711827
886	0.2260998583
887	0.2258829414
888	0.2255983463
889	0.2254759529
890	0.22526444
891	0.2251429791
892	0.2249540044
893	0.224785638
894	0.2245555194
895	0.2244174544
896	0.2241199396
897	0.2239611793
898	0.2238117441
899	0.2237209489
900	0.2235474731
901	0.223264557
902	0.2230111902
903	0.2228374177
904	0.2227545363
905	0.2227463281
906	0.2225398701
907	0.2223594252
908	0.2221210835
909	0.2219092432
910	0.2218310499
911	0.2217355113
912	0.2214723506
913	0.2212988633
914	0.2209331054
915	0.2207351879
916	0.220489776
917	0.2202741233
918	0.2201371377
919	0.2199333944
920	0.2197612667
921	0.2195823795
922	0.2193625459
923	0.2191068416
924	0.2188401934
925	0.218596236
926	0.2183846018
927	0.2182494486
928	0.2180298968
929	0.2177193236
930	0.217432438
931	0.2171408935
932	0.2170035835
933	0.2168241186
934	0.2166960601
935	0.2165183065
936	0.2163517427
937	0.2162181659
938	0.2160087165
939	0.21571809
940	0.2156378736
941	0.2154279464
942	0.2152925474
943	0.2151098909
944	0.2150536853
945	0.2148840703
946	0.2146430828
947	0.2145281939
948	0.2144755105
949	0.214270636
950	0.2140467641
951	0.2139275882
952	0.2137706601
953	0.2135996492
954	0.2134707884
955	0.2132560431
956	0.2130919607
957	0.2129092933
958	0.2127923996
959	0.2124893233
960	0.2124794548
961	0.2122996495
962	0.2120249474
963	0.212018843
964	0.2119107699
965	0.2117084456
966	0.2114055733
967	0.2112603555
968	0.2110860215
969	0.2110752303
970	0.2109855398
971	0.2109783638
972	0.2108559468
973	0.2107011232
974	0.2105801835
975	0.2103361912
976	0.2100329807
977	0.2099090638
978	0.2097368285
979	0.2095044975
980	0.2093247864
981	0.2091180362
982	0.2088751236
983	0.2087064654
984	0.2085560532
985	0.2083348414
986	0.2082398844
987	0.2080808334
988	0.208071813
989	0.2078327936
990	0.2076787536
991	0.2074479307
992	0.2072713707
993	0.2070409265
994	0.2069192309
995	0.2068622774
996	0.2066312162
997	0.2064741571
998	0.206249665
999	0.2060112321
