iter	Passed	Remaining
132	2141	13963
133	2158	13951
134	2176	13943
135	2191	13923
136	2210	13925
137	2230	13932
138	2250	13938
139	2266	13922
140	2283	13909
141	2299	13896
142	2318	13896
143	2336	13887
144	2354	13885
145	2370	13864
146	2388	13860
147	2405	13845
148	2422	13836
149	2439	13821
150	2454	13803
151	2474	13802
152	2490	13786
153	2507	13772
154	2523	13759
155	2539	13740
156	2554	13715
157	2568	13688
158	2582	13660
159	2596	13631
160	2610	13604
161	2624	13575
162	2639	13553
163	2655	13534
164	2669	13508
165	2683	13482
166	2700	13468
167	2716	13451
168	2730	13428
169	2746	13407
170	2760	13380
171	2774	13353
172	2787	13326
173	2801	13300
174	2815	13274
175	2830	13251
176	2844	13227
177	2858	13200
178	2872	13177
179	2886	13149
180	2900	13126
181	2914	13101
182	2928	13075
183	2941	13045
184	2956	13023
185	2970	13000
186	2984	12976
187	2998	12951
188	3014	12936
189	3030	12918
190	3044	12894
191	3060	12878
192	3075	12858
193	3091	12845
194	3106	12823
195	3120	12800
196	3134	12777
197	3149	12757
198	3163	12734
199	3177	12710
200	3191	12686
201	3205	12661
202	3219	12639
203	3233	12618
204	3247	12595
205	3263	12578
206	3280	12566
207	3296	12553
208	3316	12550
209	3333	12539
210	3365	12583
211	3378	12559
212	3391	12531
213	3405	12506
214	3418	12480
215	3431	12454
216	3444	12429
217	3458	12405
218	3471	12380
219	3484	12355
220	3499	12336
221	3513	12313
222	3527	12290
223	3541	12267
224	3554	12244
225	3568	12220
226	3581	12197
227	3595	12175
228	3609	12151
229	3622	12127
230	3637	12108
231	3652	12090
232	3666	12069
233	3680	12048
234	3695	12030
235	3709	12009
236	3723	11988
237	3737	11966
238	3751	11946
239	3769	11936
240	3784	11918
241	3802	11910
242	3818	11895
243	3835	11884
244	3852	11871
245	3868	11857
246	3885	11846
247	3902	11834
248	3921	11826
249	3939	11819
250	3956	11806
251	3972	11791
252	3989	11778
253	4008	11772
254	4024	11758
255	4040	11742
256	4055	11725
257	4072	11713
258	4089	11698
259	4106	11689
260	4126	11683
261	4148	11686
262	4168	11680
263	4183	11661
264	4199	11647
265	4214	11628
266	4228	11609
267	4243	11589
268	4257	11570
269	4271	11548
270	4285	11528
271	4301	11511
272	4319	11504
273	4336	11489
274	4351	11472
275	4366	11454
276	4383	11440
277	4399	11426
278	4415	11411
279	4430	11392
280	4445	11374
281	4460	11357
282	4476	11341
283	4492	11327
284	4506	11306
285	4522	11290
286	4538	11275
287	4555	11262
288	4569	11242
289	4584	11223
290	4599	11207
291	4615	11191
292	4630	11173
293	4645	11155
294	4659	11136
295	4674	11117
296	4689	11099
297	4703	11080
298	4717	11060
299	4731	11040
300	4745	11021
301	4760	11002
302	4774	10982
303	4788	10962
304	4802	10943
305	4816	10924
306	4830	10904
307	4844	10885
308	4859	10867
309	4878	10858
310	4894	10842
311	4909	10825
312	4925	10811
313	4944	10801
314	4962	10790
315	4978	10776
316	4995	10763
317	5011	10747
318	5028	10734
319	5046	10723
320	5063	10711
321	5080	10696
322	5096	10681
323	5115	10673
324	5136	10667
325	5155	10658
326	5175	10651
327	5195	10644
328	5214	10634
329	5236	10631
330	5256	10623
331	5273	10611
332	5288	10593
333	5302	10573
334	5316	10554
335	5330	10534
336	5344	10514
337	5357	10493
338	5371	10473
339	5385	10454
340	5399	10435
341	5414	10417
342	5428	10398
343	5442	10378
344	5456	10358
345	5471	10341
346	5486	10325
347	5502	10309
348	5519	10294
349	5534	10278
350	5548	10258
351	5562	10240
352	5576	10221
353	5590	10201
354	5604	10182
355	5618	10164
356	5632	10145
357	5647	10127
358	5661	10109
359	5675	10089
360	5689	10070
361	5702	10051
362	5718	10035
363	5734	10019
364	5752	10007
365	5768	9991
366	5784	9977
367	5800	9961
368	5816	9946
369	5832	9931
370	5847	9914
371	5864	9900
372	5881	9886
373	5898	9872
374	5914	9858
375	5931	9843
376	5948	9829
377	5966	9818
378	5985	9807
379	6003	9795
380	6020	9781
381	6035	9764
382	6051	9748
383	6065	9729
384	6082	9715
385	6097	9699
386	6111	9679
387	6125	9662
388	6139	9642
389	6152	9623
390	6166	9604
391	6180	9586
392	6194	9568
393	6208	9549
394	6223	9531
395	6236	9512
396	6251	9494
397	6264	9475
398	6278	9456
399	6292	9439
400	6306	9420
401	6321	9402
402	6335	9385
403	6348	9366
404	6363	9348
405	6377	9330
406	6391	9312
407	6405	9293
408	6419	9275
409	6432	9256
410	6445	9237
411	6459	9219
412	6473	9200
413	6487	9182
414	6501	9165
415	6515	9146
416	6529	9128
417	6542	9110
418	6556	9091
419	6572	9075
420	6586	9058
421	6600	9040
422	6614	9023
423	6630	9007
424	6646	8992
425	6661	8975
426	6676	8959
427	6691	8942
428	6705	8925
429	6720	8908
430	6734	8891
431	6748	8873
432	6763	8856
433	6777	8838
434	6791	8820
435	6804	8802
436	6818	8784
437	6831	8765
438	6845	8747
439	6859	8730
440	6874	8714
441	6890	8698
442	6904	8680
443	6918	8663
444	6931	8645
445	6945	8627
446	6959	8610
447	6973	8592
448	6987	8575
449	7002	8558
450	7015	8539
451	7029	8522
452	7043	8505
453	7057	8487
454	7071	8470
455	7085	8452
456	7103	8439
457	7117	8422
458	7135	8410
459	7150	8394
460	7165	8378
461	7180	8362
462	7196	8346
463	7211	8330
464	7225	8312
465	7240	8296
466	7254	8279
467	7269	8263
468	7284	8247
469	7299	8231
470	7316	8217
471	7331	8201
472	7345	8184
473	7360	8167
474	7374	8150
475	7390	8135
476	7405	8119
477	7419	8102
478	7433	8085
479	7450	8071
480	7463	8053
481	7477	8036
482	7492	8019
483	7505	8002
484	7519	7984
485	7533	7967
486	7547	7950
487	7561	7933
488	7575	7916
489	7589	7899
490	7603	7882
491	7617	7865
492	7631	7848
493	7652	7838
494	7668	7823
495	7682	7806
496	7697	7790
497	7712	7774
498	7726	7757
499	7742	7742
500	7756	7725
501	7771	7709
502	7785	7692
503	7799	7675
504	7813	7658
505	7826	7641
506	7840	7624
507	7858	7611
508	7873	7595
509	7888	7578
510	7902	7562
511	7915	7544
512	7929	7528
513	7943	7511
514	7957	7493
515	7971	7476
516	7987	7462
517	8003	7446
518	8016	7429
519	8030	7412
520	8045	7396
521	8058	7379
522	8073	7363
523	8088	7347
524	8102	7330
525	8115	7313
526	8130	7297
527	8144	7280
528	8158	7264
529	8173	7248
530	8188	7232
531	8202	7216
532	8218	7200
533	8232	7184
534	8249	7170
535	8265	7154
536	8294	7151
537	8307	7133
538	8320	7116
539	8334	7099
540	8348	7082
541	8362	7066
542	8376	7049
543	8391	7034
544	8406	7018
545	8420	7001
546	8434	6984
547	8447	6967
548	8461	6951
549	8476	6934
550	8490	6918
551	8504	6902
552	8518	6885
553	8532	6869
554	8548	6854
555	8563	6838
556	8581	6825
557	8598	6811
558	8615	6796
559	8632	6782
560	8650	6769
561	8668	6755
562	8686	6742
563	8704	6729
564	8721	6715
565	8736	6699
566	8752	6684
567	8769	6669
568	8784	6653
569	8801	6639
570	8817	6625
571	8838	6613
572	8856	6599
573	8875	6586
574	8891	6572
575	8907	6556
576	8921	6540
577	8935	6523
578	8950	6508
579	8964	6491
580	8978	6475
581	8992	6458
582	9006	6441
583	9020	6425
584	9034	6409
585	9049	6393
586	9067	6379
587	9086	6366
588	9107	6355
589	9125	6341
590	9143	6327
591	9161	6314
592	9179	6300
593	9197	6286
594	9215	6272
595	9232	6258
596	9253	6246
597	9270	6232
598	9289	6218
599	9305	6203
600	9322	6188
601	9338	6174
602	9354	6158
603	9371	6144
604	9387	6128
605	9405	6114
606	9420	6099
607	9436	6083
608	9450	6067
609	9464	6051
610	9480	6036
611	9496	6020
612	9510	6004
613	9527	5989
614	9541	5972
615	9555	5956
616	9569	5940
617	9583	5923
618	9597	5907
619	9612	5891
620	9627	5875
621	9641	5859
622	9656	5843
623	9673	5828
624	9686	5812
625	9701	5796
626	9715	5779
627	9730	5764
628	9747	5749
629	9762	5733
630	9777	5717
631	9792	5702
632	9806	5685
633	9820	5669
634	9834	5652
635	9849	5637
636	9865	5622
637	9882	5607
638	9896	5591
639	9913	5576
640	9928	5560
641	9943	5544
642	9957	5528
643	9972	5512
644	9987	5496
645	10002	5481
646	10019	5466
647	10039	5453
648	10057	5439
649	10075	5425
650	10092	5410
651	10108	5395
652	10124	5380
653	10141	5365
654	10156	5349
655	10171	5333
656	10185	5317
657	10199	5301
658	10213	5284
659	10227	5268
660	10241	5252
661	10255	5236
662	10269	5219
663	10283	5203
664	10297	5187
665	10311	5171
666	10325	5155
667	10339	5138
668	10355	5123
669	10373	5109
670	10393	5096
671	10412	5082
672	10432	5069
673	10452	5055
674	10470	5041
675	10486	5025
676	10500	5009
677	10514	4993
678	10527	4977
679	10541	4960
680	10555	4944
681	10569	4928
682	10584	4912
683	10598	4896
684	10612	4879
685	10626	4863
686	10640	4847
687	10653	4831
688	10683	4822
689	10695	4805
690	10707	4788
691	10720	4771
692	10734	4755
693	10748	4739
694	10762	4723
695	10775	4706
696	10789	4690
697	10802	4673
698	10818	4658
699	10832	4642
700	10846	4626
701	10864	4612
702	10881	4597
703	10897	4581
704	10913	4566
705	10929	4551
706	10947	4537
707	10965	4522
708	10981	4507
709	10997	4491
710	11012	4476
711	11027	4460
712	11042	4444
713	11057	4429
714	11071	4413
715	11086	4397
716	11100	4381
717	11114	4365
718	11128	4349
719	11142	4333
720	11156	4317
721	11171	4301
722	11185	4285
723	11198	4269
724	11214	4253
725	11228	4237
726	11241	4221
727	11256	4205
728	11269	4189
729	11283	4173
730	11298	4157
731	11312	4141
732	11325	4125
733	11339	4109
734	11353	4093
735	11367	4077
736	11380	4061
737	11394	4045
738	11408	4029
739	11422	4013
740	11435	3996
741	11449	3981
742	11463	3965
743	11477	3949
744	11493	3934
745	11509	3918
746	11526	3903
747	11545	3889
748	11561	3874
749	11581	3860
750	11595	3844
751	11611	3829
752	11625	3813
753	11642	3798
754	11655	3782
755	11669	3766
756	11683	3750
757	11697	3734
758	11712	3718
759	11726	3703
760	11740	3687
761	11754	3671
762	11770	3656
763	11783	3640
764	11798	3624
765	11812	3608
766	11826	3592
767	11839	3576
768	11854	3560
769	11868	3545
770	11881	3529
771	11895	3513
772	11912	3498
773	11929	3483
774	11947	3468
775	11965	3453
776	11984	3439
777	12000	3424
778	12021	3410
779	12040	3396
780	12058	3381
781	12076	3366
782	12090	3350
783	12106	3335
784	12121	3320
785	12139	3305
786	12152	3289
787	12167	3273
788	12183	3258
789	12197	3242
790	12210	3226
791	12224	3210
792	12238	3194
793	12253	3179
794	12266	3163
795	12282	3147
796	12297	3132
797	12313	3117
798	12330	3101
799	12346	3086
800	12363	3071
801	12377	3055
802	12393	3040
803	12409	3025
804	12424	3009
805	12442	2994
806	12460	2980
807	12478	2965
808	12494	2949
809	12510	2934
810	12528	2919
811	12545	2904
812	12562	2889
813	12577	2873
814	12594	2858
815	12609	2843
816	12625	2828
817	12640	2812
818	12655	2796
819	12669	2781
820	12683	2765
821	12698	2749
822	12712	2733
823	12725	2718
824	12739	2702
825	12753	2686
826	12767	2670
827	12781	2655
828	12795	2639
829	12809	2623
830	12823	2607
831	12837	2592
832	12852	2576
833	12867	2561
834	12881	2545
835	12895	2529
836	12909	2513
837	12923	2498
838	12936	2482
839	12950	2466
840	12964	2451
841	12978	2435
842	12992	2419
843	13006	2404
844	13020	2388
845	13035	2372
846	13049	2357
847	13063	2341
848	13077	2325
849	13090	2310
850	13105	2294
851	13121	2279
852	13136	2263
853	13164	2250
854	13179	2235
855	13195	2219
856	13214	2205
857	13234	2190
858	13252	2175
859	13270	2160
860	13289	2145
861	13307	2130
862	13327	2115
863	13345	2100
864	13360	2085
865	13378	2070
866	13396	2055
867	13412	2039
868	13428	2024
869	13446	2009
870	13466	1994
871	13489	1980
872	13505	1964
873	13523	1949
874	13540	1934
875	13556	1918
876	13573	1903
877	13590	1888
878	13606	1873
879	13623	1857
880	13639	1842
881	13655	1826
882	13671	1811
883	13691	1796
884	13709	1781
885	13728	1766
886	13743	1750
887	13758	1735
888	13773	1719
889	13787	1704
890	13801	1688
891	13815	1672
892	13830	1657
893	13844	1641
894	13858	1625
895	13871	1610
896	13885	1594
897	13899	1578
898	13914	1563
899	13929	1547
900	13943	1532
901	13957	1516
902	13972	1500
903	13986	1485
904	14001	1469
905	14016	1454
906	14030	1438
907	14044	1423
908	14061	1407
909	14076	1392
910	14099	1377
911	14133	1363
912	14158	1349
913	14179	1334
914	14194	1318
915	14210	1303
916	14229	1287
917	14247	1272
918	14264	1257
919	14282	1241
920	14300	1226
921	14318	1211
922	14337	1196
923	14353	1180
924	14369	1165
925	14384	1149
926	14402	1134
927	14417	1118
928	14433	1103
929	14451	1087
930	14467	1072
931	14482	1056
932	14497	1041
933	14511	1025
934	14525	1009
935	14539	994
936	14554	978
937	14567	962
938	14581	947
939	14595	931
940	14608	915
941	14622	900
942	14637	884
943	14651	869
944	14664	853
945	14678	837
946	14692	822
947	14706	806
948	14720	791
949	14734	775
950	14748	759
951	14762	744
952	14778	728
953	14793	713
954	14809	697
955	14825	682
956	14840	666
957	14856	651
958	14870	635
959	14884	620
960	14898	604
961	14912	589
962	14926	573
963	14940	557
964	14954	542
965	14970	526
966	14984	511
967	14999	495
968	15013	480
969	15027	464
970	15041	449
971	15055	433
972	15069	418
973	15085	402
974	15098	387
975	15113	371
976	15128	356
977	15145	340
978	15159	325
979	15175	309
980	15190	294
981	15207	278
982	15223	263
983	15237	247
984	15251	232
985	15265	216
986	15278	201
987	15292	185
988	15306	170
989	15320	154
990	15336	139
991	15351	123
992	15366	108
993	15382	92
994	15396	77
995	15411	61
996	15427	46
997	15443	30
998	15457	15
999	15472	0
