iter	Logloss
187	0.4502161461
188	0.4498477267
189	0.4494703455
190	0.4492951316
191	0.4489656625
192	0.4486112515
193	0.4479525711
194	0.4477612134
195	0.4474966048
196	0.446929446
197	0.4466081322
198	0.4463013525
199	0.4458982044
200	0.4455922318
201	0.4452024834
202	0.4446834282
203	0.4443993386
204	0.4440555718
205	0.4436505541
206	0.4431718256
207	0.4426728825
208	0.4422163894
209	0.4418329695
210	0.4415457363
211	0.4411865627
212	0.4406831403
213	0.4403487086
214	0.4398670853
215	0.4395174107
216	0.4389571143
217	0.4385951626
218	0.4384806554
219	0.4381121922
220	0.4378150712
221	0.437353674
222	0.4369956804
223	0.4366628722
224	0.4362821091
225	0.435971278
226	0.4357886276
227	0.4354168415
228	0.4351401882
229	0.43471895
230	0.4342967121
231	0.4339314032
232	0.4336447213
233	0.4334126034
234	0.4329972985
235	0.4326926487
236	0.4322710357
237	0.4318264603
238	0.4315724348
239	0.4312184339
240	0.4309784521
241	0.4306061955
242	0.4301167822
243	0.4296127706
244	0.4291318228
245	0.4287615643
246	0.4283621778
247	0.4277113566
248	0.4271996273
249	0.4268917089
250	0.4266110963
251	0.4261591848
252	0.4256635226
253	0.4254374126
254	0.4249742749
255	0.4247964095
256	0.4243387934
257	0.4238014825
258	0.4234105324
259	0.4229169204
260	0.4224271143
261	0.4219207637
262	0.4215646898
263	0.4211381097
264	0.4208629134
265	0.4204543831
266	0.4198842159
267	0.419501979
268	0.4193192037
269	0.4188418278
270	0.4184027458
271	0.4179257885
272	0.4177216804
273	0.4173060331
274	0.4167782274
275	0.416412108
276	0.4159263174
277	0.4155165464
278	0.4152079912
279	0.4146922331
280	0.4142989394
281	0.4139425295
282	0.4134996524
283	0.4131264543
284	0.4127497143
285	0.4122449991
286	0.4118094534
287	0.4115437261
288	0.4112061475
289	0.4108230939
290	0.4105584428
291	0.4100678748
292	0.4096599307
293	0.4092992874
294	0.4088578167
295	0.4086601169
296	0.4081811046
297	0.4078415928
298	0.4077046745
299	0.4073921673
300	0.4070333353
301	0.4066975891
302	0.4064643293
303	0.4059085167
304	0.4056825778
305	0.4054986852
306	0.4050927694
307	0.4046653552
308	0.4042872854
309	0.4038739742
310	0.4034617847
311	0.4031276347
312	0.4026863389
313	0.4023449146
314	0.401806939
315	0.401496263
316	0.4010831977
317	0.4010099046
318	0.4006872879
319	0.400162502
320	0.3996571926
321	0.3993920123
322	0.3992227438
323	0.3988970677
324	0.3986044389
325	0.3982066346
326	0.3978675929
327	0.3974825945
328	0.3970870596
329	0.3967964715
330	0.3964969928
331	0.3961434161
332	0.3956511966
333	0.3953235239
334	0.3950479029
335	0.3947604723
336	0.394398497
337	0.3940555739
338	0.3939434648
339	0.393598257
340	0.3932429801
341	0.392830923
342	0.3923533114
343	0.3921281735
344	0.391689228
345	0.3913356509
346	0.3909548837
347	0.3907386057
348	0.3904047127
349	0.3901842029
350	0.389951273
351	0.3895646137
352	0.3892182151
353	0.3887575337
354	0.3884447658
355	0.3879821445
356	0.387563131
357	0.3872805312
358	0.3869740572
359	0.386544931
360	0.3863325543
361	0.3859588065
362	0.3854871512
363	0.3851820238
364	0.384874255
365	0.3843888377
366	0.3839787024
367	0.3837029424
368	0.3833978293
369	0.383059511
370	0.3827726878
371	0.3824597287
372	0.3820325386
373	0.3816561582
374	0.3812963957
375	0.3808794839
376	0.3806576396
377	0.3802339909
378	0.379799381
379	0.3794729247
380	0.3790722286
381	0.3788013746
382	0.3785956319
383	0.3783360353
384	0.3780048718
385	0.3778174899
386	0.3774291061
387	0.3768872736
388	0.3766769065
389	0.3764107888
390	0.3759302228
391	0.3755832195
392	0.375327613
393	0.375119091
394	0.3748828027
395	0.3746109736
396	0.3744164569
397	0.3740951455
398	0.373654758
399	0.3734207801
400	0.3731255221
401	0.3727638813
402	0.372526036
403	0.3724314509
404	0.3720384022
405	0.3716071373
406	0.3712090063
407	0.370859901
408	0.3703911496
409	0.3701655843
410	0.3699314677
411	0.3696988305
412	0.3693310381
413	0.3688908822
414	0.3684752669
415	0.3682024044
416	0.3678401079
417	0.3676195576
418	0.3672792476
419	0.3671497882
420	0.366882219
421	0.3665367351
422	0.3663187814
423	0.3660912111
424	0.3656822521
425	0.3653856369
426	0.3652061957
427	0.3649266902
428	0.3645548236
429	0.3642562364
430	0.3640785169
431	0.3637238929
432	0.363408172
433	0.3631728038
434	0.3628756148
435	0.3625795977
436	0.3624547604
437	0.3622790016
438	0.3619479728
439	0.3616039601
440	0.361389845
441	0.3610554842
442	0.3606182994
443	0.3603372681
444	0.3599730286
445	0.3596362945
446	0.3591059809
447	0.3589934485
448	0.3587766766
449	0.3585154963
450	0.3582669327
451	0.3580564139
452	0.3577187926
453	0.3572803237
454	0.3570315284
455	0.3568724274
456	0.3566990302
457	0.3566002402
458	0.3562329899
459	0.3558043236
460	0.3556748661
461	0.3553029772
462	0.3549972085
463	0.3547934189
464	0.354555145
465	0.3542905173
466	0.354008803
467	0.3536164491
468	0.3532558334
469	0.3529762199
470	0.3525412609
471	0.3521432816
472	0.3516763255
473	0.3514052662
474	0.3512122719
475	0.3508442712
476	0.3505408434
477	0.350339896
478	0.3501187578
479	0.3499188604
480	0.3496504647
481	0.3494113474
482	0.349196679
483	0.3487439987
484	0.3484907488
485	0.3482143326
486	0.3478809039
487	0.3476456492
488	0.3473084664
489	0.3469602243
490	0.3466902025
491	0.3463156401
492	0.3459988629
493	0.3457907004
494	0.3455682586
495	0.345320123
496	0.3451742214
497	0.3449670541
498	0.3448480262
499	0.3444954337
500	0.3441443344
501	0.3437839331
502	0.3433849171
503	0.3431204703
504	0.3429130129
505	0.342468108
506	0.3421377637
507	0.3417421263
508	0.3415206177
509	0.3411202011
510	0.3408119198
511	0.3404676968
512	0.3401277639
513	0.3398679085
514	0.3395096863
515	0.3391112476
516	0.3389954505
517	0.3387999764
518	0.3385171627
519	0.3381281411
520	0.3379120887
521	0.3376108633
522	0.3373371123
523	0.3371426182
524	0.3369108803
525	0.3366910894
526	0.3363765046
527	0.3361042631
528	0.3358474488
529	0.3355908506
530	0.3352979591
531	0.3350911629
532	0.3348242441
533	0.3345731916
534	0.3342341229
535	0.3340290496
536	0.3337665545
537	0.3335305728
538	0.3331729899
539	0.3329500848
540	0.3326900874
541	0.3322694944
542	0.3319158875
543	0.3317300123
544	0.3315189389
545	0.3312781008
546	0.3310105525
547	0.3307898932
548	0.3303706854
549	0.3301714189
550	0.3299141789
551	0.3296333561
552	0.3293440188
553	0.3289976054
554	0.3287698614
555	0.3285520467
556	0.3283379197
557	0.3281691068
558	0.3278248226
559	0.3275265314
560	0.3273439834
561	0.3270750698
562	0.3268821954
563	0.3265920692
564	0.3262810095
565	0.3259453142
566	0.3257037548
567	0.3254038281
568	0.3251899636
569	0.3249190261
570	0.3246161922
571	0.3243121371
572	0.3239845168
573	0.3236403707
574	0.3234771777
575	0.3231838032
576	0.3227576772
577	0.3224902836
578	0.3222454394
579	0.321821844
580	0.3216165391
581	0.3212737886
582	0.3210124942
583	0.3208051179
584	0.3206283641
585	0.320381603
586	0.3200347285
587	0.319766464
588	0.3194744447
589	0.3193259092
590	0.319058735
591	0.3187785614
592	0.3185677463
593	0.3182301301
594	0.3179178293
595	0.3176989918
596	0.3174193564
597	0.3171339528
598	0.316878619
599	0.3166548713
600	0.3163294746
601	0.3160640001
602	0.3157901277
603	0.3155937983
604	0.3152756541
605	0.3150134436
606	0.3147543936
607	0.3144067809
608	0.3141851292
609	0.3139707166
610	0.3136643602
611	0.3135056408
612	0.3131816487
613	0.312956462
614	0.31264761
615	0.3123806467
616	0.3122550754
617	0.3120254723
618	0.3117964023
619	0.3115380331
620	0.3112882497
621	0.3110358267
622	0.31074841
623	0.3104064975
624	0.3101995648
625	0.3101368393
626	0.3099529033
627	0.3096230279
628	0.3094458039
629	0.3091955531
630	0.3087946381
631	0.3084784953
632	0.3082898768
633	0.3081815411
634	0.3079616369
635	0.3077870181
636	0.3075383905
637	0.3071735665
638	0.3069044521
639	0.3066083615
640	0.3064250367
641	0.3062449883
642	0.3060351463
643	0.3058903349
644	0.305707269
645	0.3054996712
646	0.3053322448
647	0.3049782704
648	0.304676527
649	0.304317222
650	0.3038863635
651	0.3037015858
652	0.303489432
653	0.3032571514
654	0.303186795
655	0.3030297092
656	0.3028105005
657	0.3026572276
658	0.3024257283
659	0.3020654575
660	0.3017184416
661	0.3014562868
662	0.3010857252
663	0.3008403327
664	0.300584624
665	0.300206671
666	0.2999791126
667	0.2997155382
668	0.2994079766
669	0.2992773939
670	0.2991856232
671	0.2990505928
672	0.2988404463
673	0.2985800114
674	0.2984954474
675	0.2984314446
676	0.2982372314
677	0.2980825263
678	0.2977006296
679	0.2974791201
680	0.2973386044
681	0.2971856121
682	0.2969539551
683	0.2966562897
684	0.2965213131
685	0.2963313075
686	0.2961075191
687	0.2959075232
688	0.295711695
689	0.2952291031
690	0.2949524538
691	0.2947924207
692	0.2945933436
693	0.2944167464
694	0.2943525326
695	0.2942193263
696	0.2939978267
697	0.2938389038
698	0.2936208124
699	0.2933888836
700	0.2931566942
701	0.292840245
702	0.2926272595
703	0.292406846
704	0.2922646434
705	0.2921091581
706	0.2919006388
707	0.2916328228
708	0.2914181536
709	0.2912158824
710	0.2909487934
711	0.2908599483
712	0.2906275259
713	0.2904535671
714	0.2902113703
715	0.290103552
716	0.2898933653
717	0.2897213114
718	0.2894893125
719	0.2892554875
720	0.289060509
721	0.2887589753
722	0.2885267235
723	0.2883671184
724	0.2880766777
725	0.2878713276
726	0.2876682288
727	0.2873754111
728	0.2872029642
729	0.2870772421
730	0.2870035291
731	0.2868671203
732	0.2865774046
733	0.2863089102
734	0.2861471544
735	0.2859778064
736	0.2858670318
737	0.2856271602
738	0.2854020137
739	0.2851176014
740	0.2848266558
741	0.2846463824
742	0.2844357784
743	0.2841666433
744	0.2839148992
745	0.2836684502
746	0.283458466
747	0.2832502412
748	0.2829846487
749	0.2828611675
750	0.2827422086
751	0.282526481
752	0.2823600185
753	0.2820403187
754	0.2817925276
755	0.2815446417
756	0.2814282009
757	0.2812267805
758	0.2811119575
759	0.2808838642
760	0.2806667888
761	0.2805232104
762	0.2803005643
763	0.2801047729
764	0.2799519325
765	0.2797836049
766	0.2795729159
767	0.2792952349
768	0.2791435315
769	0.2790554136
770	0.2788426409
771	0.2786686531
772	0.2786038103
773	0.2784847617
774	0.2783176803
775	0.2779717649
776	0.2778434773
777	0.2777430728
778	0.2775173885
779	0.2772323802
780	0.2770720721
781	0.2769049699
782	0.2765576408
783	0.2762256057
784	0.2758944597
785	0.2756236522
786	0.2754284687
787	0.2753304677
788	0.2750749611
789	0.2748661182
790	0.2747213176
791	0.2744457846
792	0.2742228663
793	0.2738944747
794	0.2735622313
795	0.2733838702
796	0.2731637232
797	0.2729041979
798	0.272774021
799	0.2724257508
800	0.2722610465
801	0.2720532347
802	0.2718899091
803	0.2717080832
804	0.2714871933
805	0.2713817704
806	0.2711970438
807	0.2708774387
808	0.2708015406
809	0.270678953
810	0.2702871611
811	0.2701039838
812	0.2698033869
813	0.2696599176
814	0.2693744783
815	0.269247403
816	0.2690755893
817	0.2688964135
818	0.2686963414
819	0.2685777493
820	0.2683235104
821	0.2681235163
822	0.2678648307
823	0.2676648169
824	0.2674632609
825	0.2673006552
826	0.2671390144
827	0.2667606466
828	0.2665676106
829	0.2663748958
830	0.2662457265
831	0.2659935986
832	0.265645129
833	0.2654644604
834	0.2653914687
835	0.2651890306
836	0.2648383061
837	0.2645097938
838	0.2642342239
839	0.2640390768
840	0.2639204269
841	0.2637813487
842	0.2636088051
843	0.2634150169
844	0.2632643741
845	0.2630758026
846	0.2628895805
847	0.2626124706
848	0.2624583539
849	0.2623422857
850	0.2620991667
851	0.261922826
852	0.2617868304
853	0.2617024874
854	0.2615289139
855	0.2613585624
856	0.2610959506
857	0.2608898525
858	0.2606489269
859	0.2604250291
860	0.2602104831
861	0.2599876994
862	0.2598686033
863	0.2597001164
864	0.2595714158
865	0.2593167363
866	0.2590900296
867	0.2588786762
868	0.2586589265
869	0.2584776773
870	0.258163205
871	0.2580469154
872	0.257816178
873	0.2576429299
874	0.2574170739
875	0.2571957811
876	0.2570677615
877	0.2568911759
878	0.2566797074
879	0.2564493488
880	0.256274529
881	0.2560402955
882	0.2558355081
883	0.2557123429
884	0.2554496429
885	0.2553033377
886	0.2551499581
887	0.2549725897
888	0.254821752
889	0.2546849581
890	0.2545528362
891	0.254317184
892	0.2541812343
893	0.254050838
894	0.2538622846
895	0.253669755
896	0.2535712543
897	0.253451435
898	0.2532752342
899	0.2531536935
900	0.2529744939
901	0.2528362616
902	0.2526805256
903	0.2524065788
904	0.2523549654
905	0.2522053035
906	0.2519664124
907	0.2517896279
908	0.251596402
909	0.2514885364
910	0.2513068355
911	0.2511083196
912	0.2508375312
913	0.2505375894
914	0.2504551227
915	0.2503830681
916	0.2503564254
917	0.250206087
918	0.250007571
919	0.2498519866
920	0.2497109909
921	0.249527836
922	0.2493934154
923	0.2492045256
924	0.2489067382
925	0.2487274972
926	0.2484899621
927	0.2483597371
928	0.2481853389
929	0.248010586
930	0.2478191218
931	0.2475512472
932	0.247460928
933	0.2471554385
934	0.2469369115
935	0.2467506766
936	0.2465337756
937	0.2463129242
938	0.2460102515
939	0.2459524989
940	0.2456620964
941	0.2454147432
942	0.2452742371
943	0.2451908761
944	0.2449486589
945	0.2447375311
946	0.2445842785
947	0.2444517187
948	0.2443240421
949	0.2441433384
950	0.2439525232
951	0.2438055523
952	0.2436906996
953	0.2434341429
954	0.24324164
955	0.2429885156
956	0.2427362623
957	0.2425531518
958	0.2424163635
959	0.2423248773
960	0.2421727459
961	0.2419288259
962	0.2417897248
963	0.2415859467
964	0.2413297338
965	0.2411561349
966	0.2409794235
967	0.2407345036
968	0.2404568982
969	0.2403489413
970	0.2401058458
971	0.2399437076
972	0.2398212506
973	0.2394969769
974	0.2392772661
975	0.2391442154
976	0.2389815634
977	0.238761074
978	0.2385469207
979	0.2384000682
980	0.238267228
981	0.2381135743
982	0.2379349668
983	0.2377249856
984	0.2374938014
985	0.2373549187
986	0.2370649275
987	0.2369166162
988	0.2367884277
989	0.2365681252
990	0.2365036869
991	0.2363023413
992	0.2360949226
993	0.235888231
994	0.2357520281
995	0.2355012076
996	0.2353246198
997	0.2352180474
998	0.235025447
999	0.2349036185
