iter	Passed	Remaining
416	2737	3826
417	2743	3819
418	2748	3811
419	2754	3804
420	2760	3796
421	2766	3789
422	2772	3781
423	2778	3774
424	2784	3766
425	2789	3758
426	2795	3751
427	2801	3743
428	2807	3736
429	2814	3730
430	2820	3723
431	2825	3715
432	2831	3708
433	2837	3700
434	2843	3693
435	2849	3685
436	2856	3679
437	2862	3672
438	2869	3666
439	2874	3659
440	2882	3653
441	2890	3648
442	2897	3643
443	2904	3637
444	2913	3633
445	2919	3626
446	2925	3619
447	2932	3612
448	2939	3606
449	2945	3600
450	2952	3593
451	2958	3586
452	2966	3582
453	2972	3575
454	2978	3568
455	2987	3563
456	2993	3557
457	3001	3552
458	3008	3545
459	3016	3540
460	3025	3537
461	3033	3532
462	3041	3527
463	3048	3521
464	3055	3516
465	3061	3508
466	3069	3503
467	3077	3498
468	3086	3494
469	3094	3489
470	3105	3487
471	3114	3484
472	3123	3479
473	3131	3474
474	3137	3467
475	3143	3460
476	3150	3453
477	3157	3448
478	3164	3441
479	3171	3435
480	3177	3428
481	3184	3422
482	3190	3415
483	3197	3408
484	3204	3402
485	3211	3396
486	3218	3390
487	3225	3383
488	3233	3378
489	3240	3372
490	3247	3366
491	3252	3358
492	3258	3351
493	3265	3344
494	3271	3337
495	3277	3330
496	3283	3323
497	3289	3315
498	3294	3308
499	3300	3300
500	3306	3293
501	3312	3286
502	3318	3278
503	3324	3271
504	3330	3264
505	3335	3256
506	3342	3250
507	3348	3243
508	3354	3236
509	3361	3229
510	3367	3222
511	3374	3216
512	3380	3208
513	3386	3202
514	3392	3194
515	3398	3187
516	3403	3180
517	3409	3172
518	3415	3165
519	3421	3158
520	3427	3151
521	3433	3144
522	3440	3137
523	3446	3131
524	3453	3124
525	3460	3117
526	3465	3110
527	3473	3104
528	3480	3099
529	3486	3092
530	3494	3086
531	3501	3080
532	3507	3073
533	3515	3067
534	3521	3061
535	3527	3053
536	3534	3047
537	3541	3041
538	3548	3035
539	3554	3028
540	3561	3022
541	3568	3015
542	3574	3008
543	3580	3001
544	3586	2993
545	3592	2986
546	3598	2979
547	3604	2973
548	3611	2966
549	3617	2959
550	3623	2953
551	3629	2946
552	3636	2939
553	3643	2932
554	3649	2926
555	3655	2918
556	3661	2911
557	3666	2904
558	3672	2897
559	3678	2890
560	3684	2883
561	3690	2876
562	3696	2869
563	3702	2862
564	3708	2855
565	3714	2848
566	3720	2841
567	3726	2834
568	3733	2827
569	3739	2820
570	3745	2814
571	3751	2807
572	3757	2800
573	3764	2793
574	3770	2786
575	3776	2779
576	3782	2773
577	3788	2766
578	3796	2760
579	3802	2753
580	3808	2746
581	3814	2739
582	3820	2732
583	3826	2725
584	3833	2719
585	3839	2712
586	3845	2705
587	3851	2698
588	3858	2692
589	3865	2686
590	3871	2679
591	3877	2672
592	3884	2665
593	3890	2659
594	3896	2652
595	3903	2646
596	3909	2639
597	3916	2632
598	3922	2625
599	3928	2618
600	3934	2611
601	3940	2605
602	3946	2598
603	3952	2591
604	3958	2584
605	3964	2577
606	3970	2570
607	3976	2563
608	3982	2556
609	3988	2550
610	3995	2543
611	4001	2536
612	4008	2530
613	4014	2523
614	4021	2517
615	4028	2511
616	4034	2504
617	4041	2498
618	4049	2492
619	4056	2486
620	4063	2480
621	4070	2473
622	4076	2466
623	4082	2459
624	4088	2453
625	4094	2446
626	4100	2439
627	4106	2432
628	4112	2425
629	4119	2419
630	4125	2412
631	4131	2405
632	4137	2399
633	4143	2392
634	4149	2385
635	4155	2378
636	4161	2371
637	4167	2364
638	4173	2357
639	4179	2350
640	4185	2344
641	4191	2337
642	4197	2330
643	4203	2323
644	4208	2316
645	4214	2309
646	4221	2303
647	4227	2296
648	4233	2289
649	4239	2282
650	4245	2275
651	4251	2269
652	4257	2262
653	4265	2256
654	4271	2250
655	4277	2243
656	4283	2236
657	4289	2229
658	4295	2222
659	4301	2215
660	4307	2209
661	4313	2202
662	4319	2195
663	4326	2189
664	4331	2182
665	4337	2175
666	4343	2168
667	4349	2161
668	4356	2155
669	4362	2148
670	4368	2141
671	4374	2135
672	4380	2128
673	4386	2121
674	4392	2114
675	4398	2107
676	4404	2101
677	4410	2094
678	4416	2088
679	4422	2081
680	4428	2074
681	4435	2067
682	4440	2061
683	4446	2054
684	4452	2047
685	4458	2040
686	4464	2034
687	4470	2027
688	4476	2020
689	4483	2014
690	4489	2007
691	4495	2000
692	4501	1994
693	4507	1987
694	4513	1980
695	4519	1974
696	4526	1967
697	4532	1960
698	4540	1955
699	4547	1948
700	4554	1942
701	4561	1936
