iter	Passed	Remaining
414	89079	125569
415	89286	125344
416	89510	125142
417	89716	124916
418	89914	124678
419	90122	124455
420	90327	124227
421	90536	124005
422	90760	123803
423	90967	123578
424	91166	123342
425	91368	123111
426	91582	122895
427	91800	122686
428	91997	122448
429	92210	122232
430	92415	122005
431	92622	121782
432	92847	121581
433	93076	121385
434	93276	121152
435	93467	120907
436	93681	120692
437	93885	120465
438	94096	120246
439	94301	120020
440	94541	119838
441	94734	119597
442	94932	119362
443	95145	119146
444	95376	118953
445	95545	118682
446	95699	118393
447	95978	118259
448	96266	118135
449	96480	117920
450	96717	117733
451	96926	117513
452	97159	117321
453	97365	117096
454	97602	116908
455	97823	116701
456	98025	116472
457	98246	116265
458	98462	116052
459	98698	115863
460	98936	115676
461	99150	115460
462	99363	115245
463	99620	115079
464	99873	114908
465	100087	114691
466	100281	114454
467	100495	114238
468	100691	114002
469	100916	113799
470	101141	113596
471	101368	113394
472	101599	113199
473	101831	113002
474	102043	112784
475	102262	112574
476	102484	112367
477	102697	112150
478	102918	111942
479	103133	111727
480	103359	111525
481	103591	111328
482	103813	111120
483	104046	110925
484	104339	110793
485	104568	110592
486	104793	110388
487	105003	110167
488	105212	109945
489	105420	109723
490	105626	109499
491	105851	109293
492	106083	109096
493	106307	108889
494	106520	108672
495	106726	108448
496	106955	108246
497	107191	108052
498	107407	107837
499	107629	107629
500	107865	107434
501	108091	107229
502	108292	107001
503	108513	106791
504	108733	106580
505	108942	106359
506	109160	106146
507	109401	105955
508	109638	105761
509	109865	105557
510	110078	105339
511	110293	105123
512	110518	104917
513	110693	104663
514	110853	104396
515	111030	104144
516	111349	104026
517	111608	103851
518	111825	103637
519	112048	103429
520	112285	103233
521	112505	103021
522	112728	102813
523	112953	102606
524	113168	102390
525	113385	102176
526	113600	101960
527	113812	101741
528	114029	101527
529	114229	101297
530	114457	101093
531	114685	100889
532	114898	100670
533	115111	100452
534	115351	100258
535	115588	100061
536	115792	99836
537	116014	99625
538	116240	99418
539	116454	99201
540	116672	98988
541	116878	98764
542	117099	98553
543	117319	98341
544	117545	98134
545	117756	97914
546	117985	97710
547	118210	97502
548	118440	97298
549	118657	97083
550	118942	96924
551	119150	96701
552	119389	96505
553	119631	96309
554	119839	96087
555	120068	95881
556	120293	95673
557	120539	95480
558	120786	95289
559	121011	95080
560	121254	94885
561	121460	94661
562	121739	94494
563	121991	94305
564	122200	94083
565	122409	93861
566	122623	93643
567	122830	93420
568	123065	93218
569	123283	93003
570	123495	92783
571	123697	92557
572	123909	92337
573	124153	92141
574	124378	91931
575	124586	91709
576	124807	91496
577	125020	91278
578	125231	91057
579	125438	90834
580	125635	90604
581	125826	90370
582	125986	90113
583	126140	89853
584	126397	89666
585	126642	89471
586	126872	89264
587	127093	89051
588	127311	88837
589	127539	88629
590	127776	88427
591	127981	88203
592	128198	87987
593	128421	87776
594	128646	87566
595	128878	87360
596	129124	87164
597	129333	86943
598	129562	86735
599	129774	86516
600	129996	86303
601	130227	86097
602	130447	85883
603	130665	85668
604	130895	85461
605	131106	85240
606	131338	85034
607	131543	84810
608	131869	84664
609	132158	84495
610	132425	84309
611	132704	84132
612	132931	83922
613	133145	83703
614	133369	83491
615	133590	83277
616	133804	83058
617	134039	82852
618	134301	82663
619	134534	82456
620	134798	82268
621	135080	82090
622	135338	81898
623	135584	81698
624	135788	81472
625	136008	81257
626	136248	81053
627	136472	80840
628	136685	80620
629	136907	80406
630	137115	80183
631	137335	79967
632	137527	79735
633	137736	79513
634	137952	79295
635	138164	79075
636	138367	78850
637	138596	78639
638	138790	78408
639	139001	78188
640	139218	77971
641	139419	77744
642	139620	77518
643	139835	77300
644	140041	77076
645	140264	76863
646	140483	76646
647	140707	76433
648	140915	76211
649	141094	75973
650	141263	75731
651	141458	75502
652	141784	75343
653	142048	75151
654	142331	74968
655	142587	74771
656	142792	74547
657	143027	74339
658	143261	74130
659	143517	73933
660	143745	73721
661	143962	73503
662	144189	73290
663	144408	73074
664	144621	72854
665	144839	72637
666	145065	72424
667	145302	72216
668	145529	72003
669	145769	71796
670	145987	71579
671	146222	71370
672	146440	71153
673	146682	70947
674	146944	70751
675	147176	70539
676	147423	70336
677	147650	70123
678	147881	69911
679	148095	69692
680	148316	69475
681	148548	69264
682	148770	69048
683	148978	68826
684	149207	68613
685	149443	68403
686	149680	68194
687	149897	67976
688	150113	67758
689	150329	67539
690	150579	67336
691	150799	67118
692	151012	66898
693	151238	66684
694	151467	66471
695	151707	66263
696	151978	66067
697	152204	65853
698	152439	65642
699	152692	65439
700	152951	65238
701	153168	65020
702	153397	64806
703	153627	64593
704	153860	64381
705	154092	64168
706	154300	63946
707	154507	63723
708	154726	63505
709	154951	63289
710	155175	63074
711	155407	62861
712	155608	62636
713	155813	62412
714	156034	62195
715	156243	61973
716	156419	61738
717	156574	61495
718	156853	61301
719	157104	61096
720	157330	60881
721	157570	60671
722	157798	60456
723	158022	60240
724	158242	60023
725	158448	59800
726	158656	59578
727	158869	59357
728	159076	59135
729	159295	58917
730	159534	58706
731	159757	58490
732	159980	58273
733	160203	58057
734	160421	57838
735	160627	57616
736	160832	57393
737	161027	57166
738	161237	56945
739	161438	56721
740	161647	56500
741	161861	56280
742	162095	56068
743	162305	55846
744	162540	55634
745	162780	55423
746	163026	55215
747	163278	55008
748	163559	54810
749	163808	54602
750	164094	54406
751	164438	54229
752	164750	54041
753	164993	53830
754	165326	53649
755	165780	53505
756	166104	53320
757	166457	53143
758	166843	52976
759	167112	52772
760	167340	52554
761	167593	52345
762	167839	52133
763	168078	51919
764	168303	51701
765	168536	51485
766	168751	51263
767	169085	51077
768	169332	50865
769	169562	50648
770	169827	50441
771	170172	50258
772	170527	50077
773	170819	49877
774	171039	49656
775	171341	49459
776	171603	49250
777	171848	49036
778	172069	48815
779	172555	48669
780	172838	48465
781	173054	48242
782	173249	48014
783	173438	47784
784	173623	47552
785	173819	47324
786	174009	47095
787	174202	46866
788	174417	46643
789	174613	46416
790	174845	46198
791	175048	45972
792	175458	45800
793	175646	45570
794	175827	45339
795	176262	45172
796	176572	44973
797	176937	44788
798	177362	44618
799	177642	44410
800	178034	44230
801	178278	44013
802	178586	43812
803	179038	43646
804	179377	43451
805	179627	43235
806	179865	43016
807	180087	42793
808	180295	42566
809	180503	42340
810	180740	42120
811	180972	41899
812	181207	41679
813	181419	41454
814	181640	41231
815	181873	41010
816	182095	40787
817	182319	40564
818	182546	40342
819	182769	40120
820	182978	39894
821	183195	39670
822	183410	39445
823	183613	39218
824	183819	38992
825	184027	38766
826	184242	38541
827	184443	38314
828	184655	38089
829	184849	37860
830	185058	37635
831	185282	37412
832	185501	37189
833	185735	36969
834	185965	36747
835	186187	36524
836	186404	36300
837	186616	36076
838	186841	35853
839	187060	35630
840	187262	35403
841	187488	35181
842	187723	34961
843	187942	34738
844	188160	34514
845	188389	34293
846	188670	34081
847	188881	33856
848	189093	33631
849	189314	33408
850	189527	33184
851	189740	32959
852	189973	32738
853	190193	32515
854	190436	32296
855	190668	32075
856	190871	31848
857	191076	31623
858	191281	31397
859	191500	31174
860	191700	30948
861	191919	30724
862	192136	30501
863	192339	30275
864	192527	30047
865	192697	29816
866	192890	29589
867	193168	29375
868	193414	29156
869	193664	28938
870	193918	28720
871	194137	28497
872	194348	28272
873	194568	28049
874	194796	27828
875	195055	27610
876	195273	27387
877	195488	27163
878	195711	26940
879	195998	26727
880	196230	26505
881	196437	26280
882	196642	26055
883	196860	25832
884	197086	25610
885	197299	25386
886	197525	25163
887	197736	24939
888	197944	24715
889	198175	24493
890	198400	24271
891	198629	24049
892	198847	23826
893	199068	23603
894	199289	23380
895	199522	23158
896	199725	22933
897	200003	22717
898	200216	22493
899	200450	22272
900	200671	22049
901	200873	21824
902	201104	21602
903	201320	21379
904	201531	21155
905	201763	20933
906	202003	20712
907	202230	20490
908	202456	20267
909	202684	20045
910	202894	19821
911	203137	19600
912	203365	19378
913	203581	19155
914	203815	18933
915	204051	18712
916	204254	18487
917	204461	18263
918	204663	18038
919	204891	17816
920	205125	17594
921	205339	17371
922	205533	17146
923	205754	16923
924	205977	16700
925	206193	16477
926	206412	16254
927	206637	16032
928	206852	15808
929	207075	15586
930	207296	15363
931	207516	15140
932	207719	14916
933	207894	14690
934	208100	14466
935	208410	14250
936	208678	14030
937	208912	13808
938	209139	13586
939	209350	13362
940	209557	13139
941	209772	12915
942	210005	12693
943	210235	12471
944	210451	12248
945	210656	12024
946	210860	11801
947	211081	11578
948	211292	11355
949	211499	11131
950	211705	10908
951	211930	10685
952	212156	10463
953	212379	10240
954	212614	10018
955	212828	9795
956	213041	9572
957	213252	9349
958	213458	9125
959	213669	8902
960	213888	8680
961	214116	8457
962	214345	8235
963	214588	8013
964	214792	7790
965	214993	7567
966	215201	7344
967	215417	7121
968	215647	6898
969	215900	6677
970	216159	6455
971	216418	6234
972	216651	6011
973	216897	5789
974	217141	5567
975	217386	5345
976	217610	5122
977	217820	4899
978	218034	4676
979	218237	4453
980	218443	4230
981	218646	4007
982	218873	3785
983	219108	3562
984	219310	3339
985	219538	3117
986	219757	2894
987	219951	2671
988	220184	2448
989	220377	2226
990	220580	2003
991	220810	1780
992	221027	1558
993	221270	1335
994	221546	1113
995	221812	890
996	222096	668
997	222397	445
998	222623	222
999	222833	0
