iter	Logloss
0	0.6766331215
1	0.6616981176
2	0.6478213639
3	0.6358553728
4	0.6252283717
5	0.6156274003
6	0.6075479329
7	0.5985901329
8	0.5918017064
9	0.5843607843
10	0.5781585269
11	0.5731203923
12	0.5678655141
13	0.5634372501
14	0.5590283222
15	0.5548102855
16	0.5518058718
17	0.5486435185
18	0.545079776
19	0.5414545674
20	0.5385038489
21	0.5360748786
22	0.5338321616
23	0.531574018
24	0.5298457233
25	0.5282227782
26	0.5261351104
27	0.5240572893
28	0.5224965085
29	0.5211452492
30	0.5192843904
31	0.5183162671
32	0.5171322992
33	0.5158393887
34	0.5147689847
35	0.5137077874
36	0.5127548754
37	0.5116370422
38	0.5103147315
39	0.5094849819
40	0.5081941481
41	0.5072355666
42	0.5064905996
43	0.5058380969
44	0.5048367806
45	0.5035780884
46	0.5027735177
47	0.5020586515
48	0.5013979039
49	0.5006831133
50	0.4997748482
51	0.498953338
52	0.4982721956
53	0.4977000343
54	0.4969736248
55	0.496253748
56	0.4955525516
57	0.4947106382
58	0.4942290807
59	0.4934442122
60	0.4929528726
61	0.4923786226
62	0.4914639292
63	0.4910169481
64	0.4905341057
65	0.48993495
66	0.4894025273
67	0.4889863741
68	0.4883189518
69	0.4878479736
70	0.4872969178
71	0.4867323161
72	0.4861993364
73	0.4857208903
74	0.4851803685
75	0.4845624948
76	0.4839786412
77	0.4833862558
78	0.4831911293
79	0.4830140155
80	0.4823364579
81	0.4817418073
82	0.4811989612
83	0.4806326756
84	0.4801240798
85	0.4795124437
86	0.4790010656
87	0.4785256521
88	0.4780526663
89	0.4775787383
90	0.4770406746
91	0.4764707891
92	0.4758183317
93	0.4751016986
94	0.4746607669
95	0.4742336624
96	0.4736601093
97	0.4733520166
98	0.4728941527
99	0.4723861336
100	0.4717528584
101	0.4711246319
102	0.4708418753
103	0.4706167185
104	0.4701457915
105	0.4696897519
106	0.4692569771
107	0.4687390285
108	0.4682995482
109	0.467901378
110	0.4671134737
111	0.4667971705
112	0.4663828116
113	0.4657114351
114	0.4654000578
115	0.4649075601
116	0.4645482364
117	0.4641978627
118	0.463678057
119	0.463093188
120	0.4625168323
121	0.4622199932
122	0.4618144438
123	0.4613438482
124	0.4610054493
125	0.4606997605
126	0.4602649319
127	0.4598896058
128	0.4595765431
129	0.4591957013
130	0.4588434279
131	0.458561536
132	0.4580498718
133	0.4576483766
134	0.4571370002
135	0.456771363
136	0.4562132307
137	0.4556994109
138	0.4551709636
139	0.4545249668
140	0.454043729
141	0.453536634
142	0.4531088548
143	0.4528524491
144	0.4522433436
145	0.4516258149
146	0.451265711
147	0.4509902077
148	0.4506583142
149	0.4500792084
150	0.449753188
151	0.449286132
152	0.4489306813
153	0.4486095537
154	0.4481290836
155	0.4477239516
156	0.4473344209
157	0.446909371
158	0.4466524858
159	0.446276386
160	0.4456463106
161	0.4451390228
162	0.4444244371
163	0.4440300889
164	0.4435171092
165	0.4432853042
166	0.4427900079
167	0.4422475493
168	0.4419444373
169	0.4414338996
170	0.4409619101
171	0.4407061074
172	0.4402178286
173	0.4398037508
174	0.4394629859
175	0.4389253137
176	0.4384355304
177	0.4378573948
178	0.437441429
179	0.4371518338
180	0.4367176843
181	0.4364159583
182	0.4358074979
183	0.435601264
184	0.4352728429
185	0.4347211081
186	0.4343695039
187	0.4334937285
188	0.4329380836
189	0.4324956179
190	0.4318803712
191	0.4314615824
192	0.4307806952
193	0.4305709575
194	0.4301893819
195	0.4298900027
196	0.4293697477
197	0.4288913686
198	0.4282097813
199	0.4277650656
200	0.4271604679
201	0.4267722913
202	0.4265213806
203	0.4261468719
204	0.4256636861
205	0.4250958602
206	0.4245785594
207	0.4239935983
208	0.4235197474
209	0.4227691575
210	0.4223486847
211	0.4220343383
212	0.4216360125
213	0.4210070656
214	0.4207947713
215	0.4201932587
216	0.419568319
217	0.4190155466
218	0.4187907242
219	0.4184409894
220	0.4179008945
221	0.417389684
222	0.4172350231
223	0.416744423
224	0.416133745
225	0.4156052402
226	0.4150916045
227	0.4144706423
228	0.4140008574
229	0.4135300623
230	0.4130163463
231	0.4125983232
232	0.4120298455
233	0.4115508722
234	0.4110335132
235	0.4106907831
236	0.4101554273
237	0.4096220443
238	0.4089316519
239	0.4084967305
240	0.4080987796
241	0.4074693351
242	0.4068599194
243	0.406186831
244	0.4056621337
245	0.4051072236
246	0.4046439881
247	0.4043110878
248	0.4039285655
249	0.4032731486
250	0.4028853049
251	0.4025510354
252	0.4021037792
253	0.4015165139
254	0.4010175525
255	0.4006212302
256	0.4003197738
257	0.3998075732
258	0.3993216418
259	0.398717479
260	0.3983639241
261	0.3979600997
262	0.3975229556
263	0.3970605272
264	0.3965595303
265	0.3959810644
266	0.3954606529
267	0.3947083908
268	0.3941963179
269	0.3938127576
270	0.3932393873
271	0.3928227223
272	0.3926235694
273	0.3922284439
274	0.3914112148
275	0.3909033359
276	0.3902492766
277	0.3897425961
278	0.3890010509
279	0.3885388717
280	0.3880309712
281	0.3874827607
282	0.3869232474
283	0.3863189676
284	0.3857597502
285	0.3853052618
286	0.3848298509
287	0.384454225
288	0.3839861917
289	0.383423259
290	0.3829425783
291	0.3825523235
292	0.3821085164
293	0.3815417172
294	0.3810120853
295	0.3805602836
296	0.3801287294
297	0.3796652859
298	0.3790551894
299	0.3786466251
300	0.3783191622
301	0.3776838938
302	0.3771886178
303	0.376848754
304	0.3762592589
305	0.3758230882
306	0.3751951899
307	0.3747803769
308	0.3743583609
309	0.3738497443
310	0.373277569
311	0.3729365229
312	0.3722147113
313	0.37211239
314	0.3716892349
315	0.3710486385
316	0.3708043779
317	0.3703232924
318	0.3696851665
319	0.3692020692
320	0.3686888042
321	0.368321787
322	0.3679653975
323	0.3675369365
324	0.3670780005
325	0.3666156629
326	0.36609436
327	0.3656579255
328	0.3651963476
329	0.3646548158
330	0.3642526118
331	0.3639208953
332	0.3635514285
333	0.3631851855
334	0.3628509687
335	0.3625023211
336	0.3621163489
337	0.361425854
338	0.3612667263
339	0.3605074013
340	0.3600378077
341	0.3596942965
342	0.3593476339
343	0.3589897186
344	0.3585483059
345	0.3581805279
346	0.3577844907
347	0.3574660594
348	0.3572683898
349	0.3567643562
350	0.3567009097
351	0.3561219825
352	0.3556607989
353	0.3552516333
354	0.3547839121
355	0.3547420095
356	0.3542334466
357	0.3539006392
358	0.3535132492
359	0.3531318428
360	0.3530528269
361	0.3525429499
362	0.3521801406
363	0.3517060914
364	0.3510826389
365	0.3506529125
366	0.3501525455
367	0.3499630197
368	0.3494822911
369	0.3490496906
370	0.3487416438
371	0.3482191137
372	0.3481859528
373	0.3476716868
374	0.3471661692
375	0.3466681335
376	0.3463380012
377	0.3459055187
378	0.3457471968
379	0.3451788934
380	0.3449791615
381	0.3446146185
382	0.3441556643
383	0.3437933725
384	0.3437451983
385	0.3431461621
386	0.3426930179
387	0.342238506
388	0.3417794589
389	0.3416269734
390	0.3412981294
391	0.3409124205
392	0.3404785939
393	0.3400559824
394	0.3396891699
395	0.3392850567
396	0.3387423875
397	0.3383358167
398	0.3380375158
399	0.3380003341
400	0.3373551062
401	0.3371913073
402	0.3367306959
403	0.3362916619
404	0.336062342
405	0.3360391029
406	0.3355485186
407	0.3352487831
408	0.3347774325
409	0.3343889738
410	0.3338565568
411	0.3334634186
412	0.3332333168
413	0.3327647007
414	0.3325295596
415	0.3320829273
416	0.3316458317
417	0.3313302159
418	0.3310015709
419	0.3303674261
420	0.33001168
421	0.3297329369
422	0.3294145368
423	0.3290475177
424	0.3287999401
425	0.3282890309
426	0.3279247511
427	0.3276305987
428	0.3275514017
429	0.327215156
430	0.3268724271
431	0.3266080559
432	0.3261451837
433	0.3257250657
434	0.3253648786
435	0.3250574946
436	0.3247379265
437	0.3242939352
438	0.323888738
439	0.3236860368
440	0.3231202635
441	0.322832284
442	0.3222810835
443	0.3221005421
444	0.3216314798
445	0.3212621582
446	0.3208601762
447	0.3202742326
448	0.319774521
449	0.3193448976
450	0.3187975666
451	0.3184843344
452	0.3182601406
453	0.3177541892
454	0.3172885809
455	0.3169749563
456	0.3166961816
457	0.3164720455
458	0.3160590815
459	0.31563595
460	0.3154499806
461	0.3150398316
462	0.3147045487
463	0.3142300057
464	0.3138722376
465	0.3134660226
466	0.3134524082
467	0.3129905334
468	0.3125261129
469	0.3121322069
470	0.3117391594
471	0.3113255417
472	0.3108897129
473	0.3105309734
474	0.3101383889
475	0.3097873314
476	0.3093188411
477	0.3090496988
478	0.3086040797
479	0.3085656256
480	0.308300657
481	0.3081319676
482	0.3076901255
483	0.3073470444
484	0.307067415
485	0.306698401
486	0.3064015171
487	0.3060970603
488	0.3056735259
489	0.3053122125
490	0.3050820343
491	0.3046731936
492	0.304061926
493	0.3037305164
494	0.3033253434
495	0.3029821569
496	0.3025583639
497	0.302227272
498	0.3018508142
499	0.3015107246
500	0.3011781655
501	0.3007682107
502	0.3004242546
503	0.3000499651
504	0.2996778955
505	0.299437244
506	0.2990462648
507	0.2986258143
508	0.2983531613
509	0.298042936
510	0.2976766997
511	0.297324502
512	0.2970204511
513	0.2968444098
514	0.2965890996
515	0.2962181722
516	0.2957868908
517	0.2953002953
518	0.2950913422
519	0.2947536003
520	0.2943753766
521	0.2938994886
522	0.2935441514
523	0.2932670323
524	0.2930731625
525	0.2927130485
526	0.2923623628
527	0.2920596394
528	0.2917438449
529	0.2915218294
530	0.2911415336
531	0.290760745
532	0.290353619
533	0.2901256562
534	0.2897690661
535	0.2894895652
536	0.2892382852
537	0.288837729
538	0.2884367082
539	0.2880777399
540	0.2876729407
541	0.287237072
