iter	Passed	Remaining
169	4803	23452
170	4831	23420
171	4858	23389
172	4885	23355
173	4914	23328
174	4941	23293
175	4969	23266
176	5001	23253
177	5030	23230
178	5059	23206
179	5087	23177
180	5113	23139
181	5139	23101
182	5166	23063
183	5194	23037
184	5221	23003
185	5248	22967
186	5274	22932
187	5300	22895
188	5327	22861
189	5353	22821
190	5379	22787
191	5407	22758
192	5433	22721
193	5461	22692
194	5490	22666
195	5517	22631
196	5545	22604
197	5572	22570
198	5599	22539
199	5632	22529
200	5662	22507
201	5691	22486
202	5731	22501
203	5755	22458
204	5782	22425
205	5809	22391
206	5835	22353
207	5861	22319
208	5890	22291
209	5918	22263
210	5943	22225
211	5969	22190
212	5995	22150
213	6021	22115
214	6046	22075
215	6071	22038
216	6099	22008
217	6126	21977
218	6159	21964
219	6189	21943
220	6219	21923
221	6250	21903
222	6277	21873
223	6307	21851
224	6335	21823
225	6364	21798
226	6395	21777
227	6425	21757
228	6458	21742
229	6482	21703
230	6508	21665
231	6534	21630
232	6561	21599
233	6586	21562
234	6612	21525
235	6637	21486
236	6664	21454
237	6690	21420
238	6716	21387
239	6745	21361
240	6774	21335
241	6802	21306
242	6827	21269
243	6853	21234
244	6879	21200
245	6906	21168
246	6932	21134
247	6958	21100
248	6984	21066
249	7011	21034
250	7037	21000
251	7064	20969
252	7091	20939
253	7120	20911
254	7148	20884
255	7175	20853
256	7200	20818
257	7231	20796
258	7258	20767
259	7286	20739
260	7313	20707
261	7339	20673
262	7366	20643
263	7394	20613
264	7420	20582
265	7447	20550
266	7473	20515
267	7498	20481
268	7524	20447
269	7550	20414
270	7575	20377
271	7600	20343
272	7626	20309
273	7652	20276
274	7677	20241
275	7703	20208
276	7728	20173
277	7754	20139
278	7786	20123
279	7822	20115
280	7857	20104
281	7890	20089
282	7923	20073
283	7956	20059
284	7994	20056
285	8024	20034
286	8054	20010
287	8087	19994
288	8116	19968
289	8147	19948
290	8177	19924
291	8205	19894
292	8234	19869
293	8263	19843
294	8289	19811
295	8317	19782
296	8345	19754
297	8376	19731
298	8407	19710
299	8434	19681
300	8462	19652
301	8489	19620
302	8516	19589
303	8544	19563
304	8580	19551
305	8618	19546
306	8647	19520
307	8676	19493
308	8708	19474
309	8742	19459
310	8774	19439
311	8807	19421
312	8841	19405
313	8871	19381
314	8901	19356
315	8930	19330
316	8962	19310
317	8993	19288
318	9024	19265
319	9053	19237
320	9084	19216
321	9113	19189
322	9142	19163
323	9172	19136
324	9199	19107
325	9227	19078
326	9256	19049
327	9285	19023
328	9313	18994
329	9340	18963
330	9367	18932
331	9393	18899
332	9419	18866
333	9450	18844
334	9478	18815
335	9505	18785
336	9540	18769
337	9565	18734
338	9592	18703
339	9618	18671
340	9644	18639
341	9670	18605
342	9701	18582
343	9732	18560
344	9763	18537
345	9798	18520
346	9830	18499
347	9860	18474
348	9892	18452
349	9923	18429
350	9953	18404
351	9983	18378
352	10010	18348
353	10038	18319
354	10065	18287
355	10091	18255
356	10120	18228
357	10146	18195
358	10174	18166
359	10201	18135
360	10227	18103
361	10253	18070
362	10279	18038
363	10304	18005
364	10331	17974
365	10357	17941
366	10384	17911
367	10410	17878
368	10436	17846
369	10462	17814
370	10487	17780
371	10512	17747
372	10539	17715
373	10567	17688
374	10599	17665
375	10629	17640
376	10659	17614
377	10685	17583
378	10714	17555
379	10741	17525
380	10768	17494
381	10794	17463
382	10821	17433
383	10847	17401
384	10876	17373
385	10902	17342
386	10928	17309
387	10953	17277
388	10979	17246
389	11005	17213
390	11032	17183
391	11057	17150
392	11082	17117
393	11108	17086
394	11134	17054
395	11159	17021
396	11185	16988
397	11211	16958
398	11240	16930
399	11272	16908
400	11301	16881
401	11331	16856
402	11367	16839
403	11398	16816
404	11430	16792
405	11460	16766
406	11489	16740
407	11520	16716
408	11552	16693
409	11579	16663
410	11605	16631
411	11630	16599
412	11658	16569
413	11687	16543
414	11717	16516
415	11745	16489
416	11771	16457
417	11797	16426
418	11824	16396
419	11852	16368
420	11879	16337
421	11904	16305
422	11930	16274
423	11955	16241
424	11981	16210
425	12008	16180
426	12033	16147
427	12059	16116
428	12085	16085
429	12112	16055
430	12138	16024
431	12164	15994
432	12189	15961
433	12218	15934
434	12247	15908
435	12276	15880
436	12305	15853
437	12338	15831
438	12371	15810
439	12419	15806
440	12450	15782
441	12482	15758
442	12511	15731
443	12541	15704
444	12570	15677
445	12598	15648
446	12625	15618
447	12652	15589
448	12677	15558
449	12703	15527
450	12732	15499
451	12760	15470
452	12789	15443
453	12821	15419
454	12852	15394
455	12879	15364
456	12904	15333
457	12929	15301
458	12954	15268
459	12981	15238
460	13006	15206
461	13032	15175
462	13057	15144
463	13084	15114
464	13116	15090
465	13141	15059
466	13167	15028
467	13193	14997
468	13219	14966
469	13245	14936
470	13271	14905
471	13296	14873
472	13321	14842
473	13348	14813
474	13375	14783
475	13402	14753
476	13430	14726
477	13457	14696
478	13485	14667
479	13513	14639
480	13539	14609
481	13565	14578
482	13591	14547
483	13617	14517
484	13643	14487
485	13669	14456
486	13694	14425
487	13720	14395
488	13746	14364
489	13773	14335
490	13798	14304
491	13824	14274
492	13851	14245
493	13879	14216
494	13908	14189
495	13936	14161
496	13963	14132
497	14000	14112
498	14024	14080
499	14050	14050
500	14076	14020
501	14100	13988
502	14126	13957
503	14150	13926
504	14176	13896
505	14201	13864
506	14226	13834
507	14253	13804
508	14280	13775
509	14308	13746
510	14335	13718
511	14361	13688
512	14388	13659
513	14413	13628
514	14439	13598
515	14465	13568
516	14492	13539
517	14517	13508
518	14544	13479
519	14574	13453
520	14603	13426
521	14629	13396
522	14657	13368
523	14683	13338
524	14709	13308
525	14736	13279
526	14761	13249
527	14788	13220
528	14814	13189
529	14840	13160
530	14868	13132
531	14898	13106
532	14926	13078
533	14953	13049
534	14982	13021
535	15012	12995
536	15043	12970
537	15071	12942
538	15097	12913
539	15123	12882
540	15150	12854
541	15175	12823
542	15201	12793
543	15226	12763
544	15252	12734
545	15277	12703
546	15305	12675
547	15330	12644
548	15356	12614
549	15382	12585
550	15408	12555
551	15434	12526
552	15461	12497
553	15486	12467
554	15517	12442
555	15548	12416
556	15581	12392
557	15613	12367
558	15646	12343
559	15678	12319
560	15710	12293
561	15741	12268
562	15775	12245
563	15806	12219
564	15837	12193
565	15864	12164
566	15893	12137
567	15919	12108
568	15947	12079
569	15973	12049
570	15999	12020
571	16025	11991
572	16050	11960
573	16078	11933
574	16109	11906
575	16136	11878
576	16165	11850
577	16197	11825
578	16223	11796
579	16248	11766
580	16273	11736
581	16300	11707
582	16328	11679
583	16355	11650
584	16382	11621
585	16407	11591
586	16436	11564
587	16460	11533
588	16485	11503
589	16512	11474
590	16542	11448
591	16574	11422
592	16603	11395
593	16632	11368
594	16661	11341
595	16693	11315
596	16724	11289
597	16752	11261
598	16778	11232
599	16807	11204
600	16834	11176
601	16864	11149
602	16891	11120
603	16917	11091
604	16948	11065
605	16978	11038
606	17005	11010
607	17037	10984
608	17076	10963
609	17109	10939
610	17141	10913
611	17176	10889
612	17207	10863
613	17238	10837
614	17270	10811
615	17300	10784
616	17330	10757
617	17363	10732
618	17391	10704
619	17419	10676
620	17448	10649
621	17478	10622
622	17506	10593
623	17537	10567
624	17568	10541
625	17598	10514
626	17628	10486
627	17659	10460
628	17691	10435
629	17724	10409
630	17757	10384
631	17789	10358
632	17820	10331
633	17849	10304
634	17881	10278
635	17911	10251
636	17945	10226
637	17983	10203
638	18019	10180
639	18054	10155
640	18088	10130
641	18117	10102
642	18147	10075
643	18176	10047
644	18203	10018
645	18231	9990
646	18258	9961
647	18289	9934
648	18318	9907
649	18348	9879
650	18379	9853
651	18410	9826
652	18438	9798
653	18469	9771
654	18499	9743
655	18526	9715
656	18556	9687
657	18584	9659
658	18611	9630
659	18645	9605
660	18683	9581
661	18720	9558
662	18753	9532
663	18782	9504
664	18812	9477
665	18842	9449
666	18870	9420
667	18900	9393
668	18929	9365
669	18958	9337
670	18987	9309
671	19017	9282
672	19047	9255
673	19082	9229
674	19114	9203
675	19142	9174
676	19177	9149
677	19213	9124
678	19251	9101
679	19289	9077
680	19326	9052
681	19364	9029
682	19396	9002
683	19425	8974
684	19455	8946
685	19487	8919
686	19517	8892
687	19545	8863
688	19573	8835
689	19605	8808
690	19635	8780
691	19663	8751
692	19694	8724
693	19724	8696
694	19751	8667
695	19791	8644
696	19818	8615
697	19845	8586
698	19873	8557
699	19904	8530
700	19932	8501
701	19961	8473
702	19990	8445
703	20020	8417
704	20050	8389
705	20080	8362
706	20109	8333
707	20144	8308
708	20175	8280
709	20208	8253
710	20236	8225
711	20263	8196
712	20291	8167
713	20324	8141
714	20355	8113
715	20384	8085
716	20412	8056
717	20439	8027
718	20472	8001
719	20501	7972
720	20531	7944
721	20561	7917
722	20595	7890
723	20627	7863
724	20655	7834
725	20682	7805
726	20712	7777
727	20739	7748
728	20770	7721
729	20802	7694
730	20834	7666
731	20866	7639
732	20898	7612
733	20930	7585
734	20962	7557
735	20994	7530
736	21026	7503
737	21067	7479
738	21094	7450
739	21123	7421
740	21152	7393
741	21183	7365
742	21210	7336
743	21243	7309
744	21274	7282
745	21305	7254
746	21343	7228
747	21376	7201
748	21406	7173
749	21436	7145
750	21463	7116
751	21494	7088
752	21526	7061
753	21555	7032
754	21585	7004
755	21618	6977
756	21650	6949
757	21687	6923
758	21719	6896
759	21753	6869
760	21784	6841
761	21817	6814
762	21846	6785
763	21878	6758
764	21905	6729
765	21937	6701
766	21967	6673
767	21999	6645
768	22029	6617
769	22062	6590
770	22092	6561
771	22122	6533
772	22150	6504
773	22178	6475
774	22205	6446
775	22235	6418
776	22264	6390
777	22296	6362
778	22330	6335
779	22360	6306
780	22393	6279
781	22422	6250
782	22455	6223
783	22487	6195
784	22518	6167
785	22546	6138
786	22575	6110
787	22603	6081
788	22632	6052
789	22662	6024
790	22689	5995
791	22717	5966
792	22746	5937
793	22777	5909
794	22810	5882
795	22845	5854
796	22885	5828
797	22920	5801
798	22955	5774
799	22985	5746
800	23015	5718
801	23049	5690
802	23082	5662
803	23113	5634
804	23143	5606
805	23179	5579
806	23209	5550
807	23238	5522
808	23268	5493
809	23297	5464
810	23326	5436
811	23357	5407
812	23385	5378
813	23414	5350
814	23443	5321
815	23473	5292
816	23508	5265
817	23540	5237
818	23571	5209
819	23602	5181
820	23634	5152
821	23662	5124
822	23691	5095
823	23724	5067
824	23751	5038
825	23779	5009
826	23809	4980
827	23839	4952
828	23868	4923
829	23897	4894
830	23929	4866
831	23961	4838
832	23999	4811
833	24028	4782
834	24061	4754
835	24092	4726
836	24122	4697
837	24151	4668
838	24179	4639
839	24207	4611
840	24237	4582
841	24265	4553
842	24294	4524
843	24322	4495
844	24351	4466
845	24378	4437
846	24405	4408
847	24434	4379
848	24462	4350
849	24490	4321
850	24519	4293
851	24549	4264
852	24581	4236
853	24613	4207
854	24646	4179
855	24680	4151
856	24713	4123
857	24744	4095
858	24770	4065
859	24800	4037
860	24831	4008
861	24859	3979
862	24886	3950
863	24916	3921
864	24945	3893
865	24974	3864
866	25003	3835
867	25040	3807
868	25070	3779
869	25101	3750
870	25130	3721
871	25158	3692
872	25185	3663
873	25214	3634
874	25242	3606
875	25273	3577
876	25302	3548
877	25330	3519
878	25361	3491
879	25388	3462
880	25418	3433
881	25447	3404
882	25479	3376
883	25509	3347
884	25537	3318
885	25568	3289
886	25596	3260
887	25625	3232
888	25657	3203
889	25688	3175
890	25721	3146
891	25754	3118
892	25789	3090
893	25817	3061
894	25845	3032
895	25872	3003
896	25900	2974
897	25929	2945
898	25956	2916
899	25984	2887
900	26013	2858
901	26042	2829
902	26072	2800
903	26102	2771
904	26133	2743
905	26166	2714
906	26195	2686
907	26225	2657
908	26255	2628
909	26283	2599
910	26314	2570
911	26342	2541
912	26372	2513
913	26402	2484
914	26435	2455
915	26466	2427
916	26495	2398
917	26523	2369
918	26552	2340
919	26582	2311
920	26609	2282
921	26638	2253
922	26667	2224
923	26697	2195
924	26727	2167
925	26755	2138
926	26782	2109
927	26811	2080
928	26845	2051
929	26878	2023
930	26910	1994
931	26938	1965
932	26966	1936
933	26995	1907
934	27023	1878
935	27052	1849
936	27080	1820
937	27108	1791
938	27138	1763
939	27170	1734
940	27202	1705
941	27230	1676
942	27262	1647
943	27294	1619
944	27323	1590
945	27353	1561
946	27383	1532
947	27413	1503
948	27442	1474
949	27469	1445
950	27496	1416
951	27531	1388
952	27555	1359
953	27581	1329
954	27606	1300
955	27632	1271
956	27657	1242
957	27684	1213
958	27710	1184
959	27736	1155
960	27763	1126
961	27793	1097
962	27821	1068
963	27849	1040
964	27877	1011
965	27906	982
966	27935	953
967	27964	924
968	27991	895
969	28017	866
970	28044	837
971	28071	808
972	28097	779
973	28123	750
974	28150	721
975	28180	692
976	28210	664
977	28237	635
978	28264	606
979	28291	577
980	28318	548
981	28343	519
982	28371	490
983	28398	461
984	28428	432
985	28456	404
986	28485	375
987	28510	346
988	28536	317
989	28562	288
990	28587	259
991	28614	230
992	28641	201
993	28666	173
994	28692	144
995	28718	115
996	28744	86
997	28770	57
998	28796	28
999	28823	0
